"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Grup perjalanan","reviewContext/Jenis perjalanan","reviewContext/Layanan","reviewContext/Negatif","reviewContext/Positif","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"9Autoworks","5","Puas bgt repaint grepes yg lecet² disini bener² sama kaya warna merah velg orisinil dilapisin clear jg biar ga luntur 👍🏻👍🏻👍🏻👍🏻👍🏻

berkat terus usahanya ci & mas yg catnya🙏","2022-12-17T08:46:29.727Z","0","Rhesa","38","true","2026-06-18T03:58:07.000Z","Terima kasih atas review jujurnya. Kami akan selalu berusaha untuk meningkatkan pelayanan terbaik kepada seluruh pelanggan. Ditunggu next ordernya🙏","id","3 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNCaExDay1BRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1fqnh6L8F3cT3eTFq8V_46yUzAdj2FA_qOprzGXEcuFho8UOnnacxJzRYBe9lgGRNfS2UGLoLUwK2p3c8W-5FiJmhJhoRwiarUOiJ34nCcloGp4Pgb-z0gU5GEk9r7snVyZjJf=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNCaExDay1BRRAB!2m1!1s0x0:0xd902789f5d56cb50!3m1!1s2@1:CIHM0ogKEICAgICBhLCk-AE%7C%7C?hl=id","113612064289364382103","https://lh3.googleusercontent.com/a-/ALV-UjVCsSHtddWzp0y25rX22a9Zo5xjG0Tx8k8UMAllmE_NWqSR2Kxe=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/113612064289364382103?hl=id",,,
"9Autoworks","1","Payah montirnya marah2 dan kabur dan ga bisa pasang lagi knalpot  saya saran saya cari montir yg bener buat pemilik.
Sambungan knalpot saya bawah nya jadi rusak nyesel banget kesini mana mahal lagi 650 cat","2021-07-18T05:07:35.960Z","19","Rudi Wijaya","7","true",,,"id","Diedit 4 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURxeHI3MU5BEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2BffRacHd61NDwR127GiQCdYlW-CUGu9Z4_9h-GEny3kQaQA1Jqc9xuGrZUBIcv0oR5mPJ30KcZxlM_wLeaqRoNOoRs1EgkK_kvFjkiMazUY12tLudgfSL4gqYOOU3pgb3NWgs=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURxeHI3MU5BEAE!2m1!1s0x0:0xd902789f5d56cb50!3m1!1s2@1:CIHM0ogKEICAgIDqxr71NA%7C%7C?hl=id","105165786352005361804","https://lh3.googleusercontent.com/a/ACg8ocI4r4LYEuJkWnPsa_TV1Gw4eOBOo5hpH2KQn-tvhp1TvrXqdA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/105165786352005361804?hl=id",,,
"9Autoworks","5","Cukup memuaskan, paling suka hasil cat velgnya luar biasa bagus bgt hasilnya 👍👍👍","2020-03-09T16:53:46.862Z","3","Luthfy Arizal Adipura","15","true",,,"id","6 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURzaGY3cXlRRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3H0JLOldFAo3TsGeObH3zuiNcIEYMJLQvnDDGumnB0n_TKC8VoSKV9Si6PFVXHbreXk_rQ7-H-aWuZ91nilJiiQbBuQhK-n0WRasCRVGFWXz1obl6LKLLC39y9PQ6qalew55jz=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURzaGY3cXlRRRAB!2m1!1s0x0:0xd902789f5d56cb50!3m1!1s2@1:CIHM0ogKEICAgIDshf7qyQE%7C%7C?hl=id","103961866990590983135","https://lh3.googleusercontent.com/a-/ALV-UjWOvEcSwdPpJ_-5dMTXMsF6K9FSCIEDQr278AVvSXirEn0Op7zL=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/103961866990590983135?hl=id",,,
"9Autoworks","2","Pengalaman pertama bertemu dengan ownernya baik, tetapi yang saya kaget adalah di chat WhatsApp untuk harga repair velg grepes adalah 250k-350k, tetapi setelah datang di patok 450k yang tentunya tidak sesuai range yg di sebutkan pada chat WhatsApp (Akhirnya saya tetap memutuskan memperbaiki velg di sini karena mengira hasil akan baik), akhirnya kami deal dan saya meminta waktu 1 hari kerja, dan owner menyanggupi.
Setelah keesokan harinya saya ingin mengambil ternyata velg belum selesai padahal saya perlu membawa velg tersebut karena saya akan keluar kota. Alhasil owner hanya bisa memberi solusi untuk mengirim velg menggunakan Cargo, TETAPI untuk biaya cargo harus ditanggung oleh saya (dimana ini kesalahan dari owner) dan malah owner menyarankan membawa velgnya dan bannya tidak dipasangkan karena tidak ada tukang bannya, dan saya tidak diberi diskon karena kerugian yang saya alami.
Jujur ini adalah bad experience saya selama belanja atau service.
Harap ditingkatkan kembali pelayanan, tanggung jawab dan estimasi harga yang betul agar konsumen tidak kecewa.
Untuk hasil cukup bagus (tidak sempurna bgt) karena kesannya terburu-buru.","2022-09-29T11:43:31.953Z","14","Sandy","17","true",,,"id","3 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURlNE91S1FnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURlNE91S1FnEAE!2m1!1s0x0:0xd902789f5d56cb50!3m1!1s2@1:CIHM0ogKEICAgIDe4OuKQg%7C%7C?hl=id","115211545268804149837","https://lh3.googleusercontent.com/a-/ALV-UjW4hyRHISfGSgsYqdRhGDKbvy321nnh-MQTk9WPdsS5rU3RrUcW=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/115211545268804149837?hl=id",,,
"9Autoworks","5","gatau kenapa banyak komen negatif, kemaren ngecat velg mobil karena baret harganya sesuai perjanjian di WA. kecuali kalo baretnya kena two tone ya biayanya beda. pengerjaan cepet bisa ditunggu. untuk hasil oke banget bisa nyamain warna ori. baru keliatan beda kalo dalam kondisi gelap terus disenterin 😅
tapi overall puas sama pelayanan disini 👍","2023-05-20T11:29:38.556Z","1","dendi darmawan","71","true","2026-06-18T03:57:00.000Z","Terima kasih atas review jujurnya. Kami akan selalu berusaha untuk meningkatkan pelayanan terbaik kepada seluruh pelanggan, ","id","3 tahun lalu",,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN4aWVYX29nRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUN4aWVYX29nRRAB!2m1!1s0x0:0xd902789f5d56cb50!3m1!1s2@1:CIHM0ogKEICAgICxieX_ogE%7C%7C?hl=id","114895302234507146381","https://lh3.googleusercontent.com/a/ACg8ocJjonB9Ora5MTdxqgqMEaJNfckBvVJun0EAtNR91cmKR7345Q=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/114895302234507146381?hl=id",,,
"Otto Cemerlang Cat Oven & Body Repair","5","Terima kasih Pa Isya udah bantu claim perbaikan kendaraan, hasilnya cukup baik.","2026-04-23T03:45:32.556Z","0","David William","25","true",,,"id","sebulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2s0NFpHeFJWMGRTYUdkUk1Ia3hPRFI1UTNGQmFtYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2-8Sxk7yBlxqUG9KXiooWk7oDr1mN5HpUhMhjx2Vdf50sEBrFzL6sKdGjfoqstdE8bJSGjwS1kT2UeyJRSJfn50Dj6-nlVG1vllJtIq6O3hiWRm2AYWE8DoW-q_HPlXuIfaYsY9mKag1o_=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3p0-pW7O6R8qac8m-hOgYavfT1DoTx1_cLA2Y7IY0KbrGKatdd2cW2S6vI1TdsvykS7q9mr8Y3tYdnchIMV4jujDsbv9kNw2RcZJG58TBFulNgGnFJIJLRZMameYZTD13l5K066dqftKkR=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s0NFpHeFJWMGRTYUdkUk1Ia3hPRFI1UTNGQmFtYxAB!2m1!1s0x0:0x174925fbf6bbe476!3m1!1s2@1:CAIQACodChtycF9oOk44ZGxRV0dSaGdRMHkxODR5Q3FBamc%7C%7C?hl=id","117431753864943387008","https://lh3.googleusercontent.com/a-/ALV-UjUYkRW6Jo2Nq8lmXvcPFDgvD1i5AeGz_HW9rSTbNbEyTvrXG69G=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117431753864943387008?hl=id",,,
"Otto Cemerlang Cat Oven & Body Repair","5","Sangat rekomen,pelayanan terbaik.memuaskan","2026-04-17T01:40:22.759Z","0","Kang_ cep","6","false",,,"id","2 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2padVdpMURjbG93Y25rNGVYRlNRVFJ3UVZWTWJYYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn27NxnNJ_LUSmC5T2SdfTO3JqsKZ5xDlGO0SVksJ4Al582OAy-KF4MQuRcQNtcOpB_ozgGKuDyc9HhbNKjClr7RbTZ-9bQQNJgGEZPts0bQBefsL3MGxrElhSw6LNGB_c7cZdWYD_NxZntN=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3YOGFEXplIA2tDRzTl5MJBSlqW43nEscJEYZE-jELzZ15NkQHtPV-jIBYZVMcBMN5HCQRplOk7HPXWqnik1jYnDMze6N_0GhZoy4oRBRuiBL5p_AYDkohbTDZPm7PDSzAiBrQWpAvVCj6C=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2padVdpMURjbG93Y25rNGVYRlNRVFJ3UVZWTWJYYxAB!2m1!1s0x0:0x174925fbf6bbe476!3m1!1s2@1:CAIQACodChtycF9oOjZuWi1Dclowcnk4eXFSQTRwQVVMbXc%7C%7C?hl=id","113970594046612320516","https://lh3.googleusercontent.com/a-/ALV-UjVsaWpBafOWvPyxEQG0Rdy4C0_jkvt1L5W7qQks9bmML_N4oDgT=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113970594046612320516?hl=id",,,
"Otto Cemerlang Cat Oven & Body Repair","4","Lokasinya masuk gang, tempatnya luas. Hasil kerjanya bagus, tp masih ada yg kurang sedikit yaitu ada bintik2 atau titik cat yg muncul.","2021-03-03T10:14:58.157Z","3","John B","112","true",,,"id","5 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUR5eXMtdlp3EAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn0xzRqdaMygIouPASUBEyRePeZaMHzfffMpg0Q5uQw1_nLepfWLV4i8Pzz2U66dxC7-8eONIm2ga6vvTDHGq-NkfOkiyD3xja8Syb0zX2lRlFeD14rQeI8XdcqdfmOM2phea5wu=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2a2qkearbZvsZ8Z8cR7A17YBYGgyZ4EKYMRy82mW0bF7Y1AEpAYrRpHi0pyvZ4xhhVeYijZWE1CuR1pmnhV0xfYf8ebCI83FxVvGFRkKSHa8iHgvOabvK6xuwxY28Ct2BIS8Ng=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3HHZpnK0eRmdvfjiNgOWjdJArgEwJuKNWRUs6A2gB7VympPDWuIW6FA--047z-9rm5YGiuzGpGI5JaP8PqQZlDOxSNRO0wjfZd1qqPBybhk67I6O3IhRWx0Jx7YUafeFvFHeY=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUR5eXMtdlp3EAE!2m1!1s0x0:0x174925fbf6bbe476!3m1!1s2@1:CIHM0ogKEICAgIDyys-vZw%7C%7C?hl=id","115984726389806877764","https://lh3.googleusercontent.com/a-/ALV-UjVjADVo5gjtgug_N4HKKIFclGoUUcBXKYVQsPYoB8IjHyaXBBdk=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/115984726389806877764?hl=id",,,
"Otto Cemerlang Cat Oven & Body Repair","1","Hasil kurang memuaskan. Setelah dinyatakan ok, sy cek ulang ternyata masih banyak banget hasil pengecatan yg bompel bompel. Beberapa kali sy tunda ngambil mobil yg di cat ulang, karena setiap sy cek ada saja bompel bompel. Waktu pengerjaan jadi molor banget. Kapok ke situ lagi","2025-01-13T15:23:04.728Z","0","Apriwansyah Hardinata","109","true",,,"id","Diedit setahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQ4bC15dEhBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ4bC15dEhBEAE!2m1!1s0x0:0x174925fbf6bbe476!3m1!1s2@1:CIHM0ogKEICAgID8l-ytHA%7C%7C?hl=id","100491708293190260793","https://lh3.googleusercontent.com/a/ACg8ocLTUjnWNIj3MZwWJlITiZ63dvYhA1DI1l0n2zS9iS-z-sVqgrOZ=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/100491708293190260793?hl=id",,,
"Otto Cemerlang Cat Oven & Body Repair","5","Tempat perbaikan body mobil saya. Kualitas pekerjaan sangat baik. Memuaskan.","2018-06-09T06:17:22.994Z","1","Silver Witch","14","true",,,"id","8 tahun lalu",,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURndUxtV2NBEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn3zPDqmP7EDODGEJibswB_9mT1-rNeWdJglewoIKFFOx8lGj2cIzSvmK1iUGS5OvOjcbXgJNUzitDmZqsDgeQAMQjSHrtv0aPmR2EWsh34ThCgS1vFyMBNNpLFiU6en0hzfIxsu=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURndUxtV2NBEAE!2m1!1s0x0:0x174925fbf6bbe476!3m1!1s2@1:CIHM0ogKEICAgIDguLmWcA%7C%7C?hl=id","104812831035394146704","https://lh3.googleusercontent.com/a-/ALV-UjX9IgQetjYRokwT1SzQO88YMY0zl46V-TzgQhyGCsMYBoTkM8pDYw=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/104812831035394146704?hl=id",,,
"Bengkel Radiator Dua Saudara","5","Indikator radiator tiba tiba nyala ,akhirnya mencari bengkel radiator, ketemu dengan pak Rahmat beliau sangat sabar dan murah ilmu sedekah , ada jamuan kopinya loh, beres sudah masalah radiator harga servis pun bersahabat.
Semoga tetap amanah ya usahanya pak. Recoment buat bengkel radiator.","2026-04-30T04:28:37.131Z","0","YANUAR DW","8","true",,,"id","sebulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2poeFVuUkljVmMzVFU4NWFIaDFYMDVXV1dGcFFWRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn1fmhFxznzNSQnxr4pT3fe9VBlq7LjKUWgKINN_DUo_kYQSQcLflzQ-V5pHsLORJUf1Gp25DfSu4sthyBwrzLn4LybpdBF6ItEamLsk_iIaRzH849aAt1XisBsUUhVVR3rgHy3Mp6_DGdGp=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3yggRMLRxf2wizIOevywU8bqaeSw4pWpmOkuAzudIktuzs6XiDz2ZG_PxL-o_WJcuYtqwCdzL07epB1b2Vsz23Nlhv87xn4J2CTEhY7QUI9_h9pNm0NKy5p1AK4qr7LiQfN0Pz8rakS4k=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2V1a-R-wBcBOv2CJZ_SgMuv0WXg619XJuuI7ueGpKq5_UeckzZe7jV0xVDRIW2zDG3vz4aoPk9fxGLx_C2Y-NAQffij2s_p4BZKfms8t6yrzahgi5u3NMrtDL5UvfDKDFTo8XDQvrqkEYh=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1y5qRaXAGbze1mHfdIbg-c1tpCIS96dPiTUVuxRv_UIePlvOCWZ4Y30AA5obOAq4kfOG8Wdx694VHRGGt8zP833YD5r99iCN3cJdleWgdWFmUc7Yg5E0S6jecaWBubyMX_1-JNvxgTpNKX=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poeFVuUkljVmMzVFU4NWFIaDFYMDVXV1dGcFFWRRAB!2m1!1s0x0:0x87bb7a6fdd8fa715!3m1!1s2@1:CAIQACodChtycF9oOjhxUnRIcVc3TU85aHh1X05WWWFpQVE%7C%7C?hl=id","108708563238905216788","https://lh3.googleusercontent.com/a-/ALV-UjXoE_R4L089vm4Qep2UqRrvAS3G3KopNMfxuZBiX9XrDMx9D9bu=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/108708563238905216788?hl=id",,,
"Bengkel Radiator Dua Saudara","5","Pelayanannya Bagus, kerjaannya Bagus,Jujur. Pokoknya recomend deh ke sini klu Mau bersihin Radiator. Pak Rahmatnya Juga baik, Pak Rendinya juga Baik... 👍🏻 Terima kasih Juga Jamuannya 🙏🏻","2026-01-30T11:34:58.333Z","0","Nona Nenk","78","true",,,"id","4 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xkYVYwRnZkRTgzTkZjdGRFbFZhMFYzWlZwSU5YYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn18Z0k_xt6MjyohbVo1JhrpbanKgd_yp7u8Dt3ThUYatvM_1KIppWPD4mPDkGZXhBjfq3m_8UmragAgwyqFpLoq4ZtAhR65X_ZwQIT6dEemQQITaHece4Ooh5qLQro0b9sxsufJ98kU9bXD=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2Hvv0ILFW_2g650jqG-jMR783muOscQjFzS6BlzX61fCTXyabFpDUlbBXc--esPpzVrdsbqI2UMixLpbWoCtPJSZ1M1K68rfotkAG5EfY_nt05B2CYqOdVRllO_qLKHjB5Eo2DUdQB0vVc=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3kg1bpYK3dmp7Xq3AfODJdsb7-oHgywgNxD0PlbHcUOHpFEzM7QBrjj85IYzY9w_jPNs_cwHqvJTl5s8d94q1Eg8wI4db65b20dnfhsEQYDsu_ak1ECrIqypDEUt1Ic1ZzNJ0aqR4x1zAT=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0jy4igpfDs1f8EiAHS_1auZweGTN4UknkqfailLHioD1T5xFJ_auDs5rwrH6mCRfg-76RQI0eI8QYw7cpqh-3yzVnrpFrR99IDoUqMoBE8tM3OCfphoXVTWfQefkwZMNK9rgqd_0AIiwuL=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn07smXEjz1XdCk-I0WDUSzvsuIG6fOqIfRbqj76kSeRITho37JytJEwKKRQsZ0MSkAGX8hZ11xbNIlgz4YS3aTSVWozUe1JQPsdJbh7FJcjyBp1GlwzSqpcDxFocFJ3oeROiPKkYFHoxUyi=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3T3KRUG58_pG4TPrgqSrih-ZI09K5NrXoA0XbjX8nhf7BMFcO1CA_82CFBhhvzWvWR9OVfCy1bohkZlvrY0Okie24v92i8Eg7gXAOsjGAIH7t-DWbZbwiOR-7MBAQuy4JZuvFBCbk2cvIR=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkYVYwRnZkRTgzTkZjdGRFbFZhMFYzWlZwSU5YYxAB!2m1!1s0x0:0x87bb7a6fdd8fa715!3m1!1s2@1:CAIQACodChtycF9oOldaV0FvdE83NFctdElVa0V3ZVpINXc%7C%7C?hl=id","112566931589246357589","https://lh3.googleusercontent.com/a-/ALV-UjVvBkQvTogXCEWaKZFlWfriDy3qtoNjGch2xSXEppQmnifA5oZr=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/112566931589246357589?hl=id",,,
"Bengkel Radiator Dua Saudara","5","sudah saatnya Si Ujang (panggilan katana saya, mobil Si Pembawa Berkah) servis radiator hehehe.
semoga awet...  dan usaha Abah Rahmat juga makin tambah berkah. amiin

sukses selalu Abah dan keluarga, trims atas pelayanan dan jamuannya, juga oleh-olehnya😁","2025-12-22T15:06:20.212Z","0","yayat sudaryat","77","true",,,"id","5 bulan lalu",,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25Sa05GcHpRVWxXWldsWmJqUlVXRGt5T1hOc2NuYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2w2EqUka3tgPUyQekK3XlbUxD-lAqgS2OfnJZqOZCWU-tz97SYlHYoQOzzEhXhlKAG1GQOY55yW_MLTXcVhdis_6xuR41yRbhcoFYmNfij_7Yu76uqx3gSr3-VibOKfMIxfpDpXVddWvo=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn33xmJNlBVrgtiS8pJ0t3CFzqAAm9rnpDmaXdWg1QiukWhbbZEvCJ4Bps1yGx8RLLdL90--4gwlhv26rhdPQJfAW1k_lPzNviRHkpRO8p-yBJOJ05UyoI2lDGLjimhuqsvDNWDBnEVtl3Ha=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2ev9AUjTmS8b6_V3piz1J6FdKFffkbCgxmOldyyH8VPtS6HfUu4WTmW4CCQ7uNXiUDw-aC3XtRKErR2xgIUaWy3Gutd3BYiSjqxDbAvzracXP7ZCHmr6ghwTypcVIvVHgQPpoJ-3xcvIE=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2E6UylyXUTw0Pzbh5UW1S2X1gQsOZ9VDuZ8Lq9EydjihZiBr-Qh-qVUuUHKmDnopHbyexfBXXkEHs9SUISOP2eJZzlj6Le31TQT0fkBKb9N5zxGNDlS2YQe5TKZK5nYBWqtqZO26FzJQ9U=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25Sa05GcHpRVWxXWldsWmJqUlVXRGt5T1hOc2NuYxAB!2m1!1s0x0:0x87bb7a6fdd8fa715!3m1!1s2@1:CAIQACodChtycF9oOnRkNFpzQUlWZWlZbjRUWDkyOXNscnc%7C%7C?hl=id","115198494973066561292","https://lh3.googleusercontent.com/a-/ALV-UjWGD5Srp8DgzPCrtzq_QS34_HSkX_wciw8h-vgVtEhMdGl698nMzg=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/115198494973066561292?hl=id",,,
