"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Layanan","reviewContext/Negatif","reviewContext/Positif","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"ROCKRACK OVERLAND (SPESIALIS ROOFTENT)","5","Mantaaaappppp","2022-11-19T09:09:27.365Z","0","Rizki khairuman","4","true",,,"fi","3 tahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSUQtc05hUXN3RRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2ADorB9tmRQZW5oJfYEfhpbwL49jx1PXI10P979CJqj6qtXta-bHg9gmzxBV3U_TPLGU8jgdOg_1CFcvzTk3UF5fR2DvrcxAFkFSpLv-12nURkDYleZNAd-It7bHlvmpdNY8Dh=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtc05hUXN3RRAB!2m1!1s0x0:0x9d19fe1e4315d380!3m1!1s2@1:CIHM0ogKEICAgID-sNaQswE%7C%7C?hl=id","109774858400581735781","https://lh3.googleusercontent.com/a-/ALV-UjWt9ZUZc_2CP5EpsqTDfCJXgRJsSZv8b5WVyiCwe4etfVI19Hv-bg=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/109774858400581735781?hl=id","Mantaaaapppppp","id",
"ROCKRACK OVERLAND (SPESIALIS ROOFTENT)","5",,"2025-01-16T07:27:46.798Z","0","Ilham Ramadhan","64","true",,,,"setahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNfenBIZFRnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNfenBIZFRnEAE!2m1!1s0x0:0x9d19fe1e4315d380!3m1!1s2@1:CIHM0ogKEICAgIC_zpHdTg%7C%7C?hl=id","108329961523798150901","https://lh3.googleusercontent.com/a-/ALV-UjWGgj_4BTfe3UgfGG9634PjxSxUwv5Q0OZ0kJQDsZZp0x-3A8iK=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/108329961523798150901?hl=id",,,
"Bengkel vespa Haji Kobur ttaj","5","Joss","2021-12-20T09:21:57.300Z","0","Agus Maulana","2","false",,,"id","4 tahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNtOVBPOHNBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNtOVBPOHNBRRAB!2m1!1s0x0:0x6d09bca0730f0df3!3m1!1s2@1:CIHM0ogKEICAgICm9PO8sAE%7C%7C?hl=id","103747327078972018239","https://lh3.googleusercontent.com/a/ACg8ocLqzr194avUE-fy74wzZPftDttvwuWmbZHkbK983FZYA-8qfg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103747327078972018239?hl=id",,,
"Towing ""Bandung Sekajadi""","5","Pelayanan derek mobil Cicaheum ini top banget. Mobil mogok jam 1 pagi di sekitar Terminal Cicaheum, saya telpon langsung diangkat. 20 menit crew sudah datang, ramah dan jelasin prosesnya. Harga transparan, nggak ada biaya aneh-aneh. Recommended buat yang butuh bantuan darurat area Bandung Timur.","2026-04-14T07:05:17.125Z","0","dini pitriani","4","false",,,"id","2 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xsRWIxbDZObVpXTFRsWk4xVmZkMlJwTmpkaU5rRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0--e-4IygkENyffJHMDiYVXAVSybKCp-HSkbrQAzNV6pcC6F7KMe4RldQoV7P7BXIO4gxHqf7kNvjipN_YW-3r9SX69m0159ppIpMJn_9Z-dMl5u8AAU1WsnPxMNyy6KzNzsTqXN_jbNU=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xsRWIxbDZObVpXTFRsWk4xVmZkMlJwTmpkaU5rRRAB!2m1!1s0x0:0x622d4a0d42aac36e!3m1!1s2@1:CAIQACodChtycF9oOllEb1l6NmZWLTlZN1Vfd2RpNjdiNkE%7C%7C?hl=id","109335437082341747890","https://lh3.googleusercontent.com/a-/ALV-UjXWEwpqaOwHkO6G7VTL6ta45NPYRHH5Md3OtSTln8IJEKSA2Hcj=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109335437082341747890?hl=id",,,
"Towing ""Bandung Sekajadi""","5","""Jasa derek mobil di Cicaheum Bandung sangat memuaskan! 🚗💨 Timnya cepat tanggap, harga kompetitif, dan pelayanan ramah. Saya sangat puas dengan hasilnya, terima kasih!"" 😊","2026-04-07T13:01:57.394Z","0","Eno Cuphidzt","2","false",,,"id","2 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2s5RE5tRjNTVVV0UVRsTlQxSnBlR2gxVWxKSVIyYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5RE5tRjNTVVV0UVRsTlQxSnBlR2gxVWxKSVIyYxAB!2m1!1s0x0:0x622d4a0d42aac36e!3m1!1s2@1:CAIQACodChtycF9oOk9DNmF3SUUtQTlNT1JpeGh1UlJIR2c%7C%7C?hl=id","114075399182960018481","https://lh3.googleusercontent.com/a/ACg8ocJGz2Pe2f0P-Pd0iQgUCvIj_wgvOEyH5vxKnt1fyeHW-Ic51Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114075399182960018481?hl=id",,,
"Towing ""Bandung Sekajadi""","5","Solusi kendaraan mogok area bandung
Pelayanan cepat unit derek beragam,crew perpengalaman, harga oke","2026-04-14T06:55:23.879Z","0","Yuyun Nuraeni","1","false",,,"id","2 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2poSVFXdFRiazVsUkRSTU1qQkRlVFV3T0VGd2FFRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2poSVFXdFRiazVsUkRSTU1qQkRlVFV3T0VGd2FFRRAB!2m1!1s0x0:0x622d4a0d42aac36e!3m1!1s2@1:CAIQACodChtycF9oOjhIQWtTbk5lRDRMMjBDeTUwOEFwaEE%7C%7C?hl=id","118288754496466182949","https://lh3.googleusercontent.com/a/ACg8ocL-ZhzoDGl27z9itkjZzwH920sE44AdwyicM_l9fY_gohPLiQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118288754496466182949?hl=id",,,
"Towing ""Bandung Sekajadi""","5","Puas pakai jasa derek mobil Bandung buat mindahin mobil mogok dari Dago ke bengkel di Kopo. Adminnya ramah, fast respon via WA, titik shareloc langsung dipahami. Sopir datang tepat waktu, unitnya bersih dan pakai sabuk pengaman ban jadi nggak lecet. Harganya paling masuk akal dibanding 3 tempat lain yang saya tanya. Bakal langganan.","2026-04-11T09:29:14.696Z","0","Dadang Ismail","3","false",,,"id","2 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT2xGa05GUmpWMDFYTTJNeVozRTJkbVJmT1dOdGRVRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGa05GUmpWMDFYTTJNeVozRTJkbVJmT1dOdGRVRRAB!2m1!1s0x0:0x622d4a0d42aac36e!3m1!1s2@1:CAIQACodChtycF9oOlFkNFRjV01XM2MyZ3E2dmRfOWNtdUE%7C%7C?hl=id","106538890894498100435","https://lh3.googleusercontent.com/a-/ALV-UjWBP6EpxTmsVpES-BzLXk3nl73UhMhMOpOPLftfojYNwzEfh9A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106538890894498100435?hl=id",,,
"Towing ""Bandung Sekajadi""","5","Towing mantap","2026-04-16T10:41:57.576Z","0","Rizwan Saepudin","2","false",,,"id","2 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT25OSVYxWkdRalJ3WjB4dlZTMU5jV3cwTFRRNWFsRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OSVYxWkdRalJ3WjB4dlZTMU5jV3cwTFRRNWFsRRAB!2m1!1s0x0:0x622d4a0d42aac36e!3m1!1s2@1:CAIQACodChtycF9oOnNIV1ZGQjRwZ0xvVS1NcWw0LTQ5alE%7C%7C?hl=id","112943911010389371418","https://lh3.googleusercontent.com/a/ACg8ocIss_T60TrY1LT0GlXBsqEwzsBJHFUDscNT2hIDwMAijlzeUw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112943911010389371418?hl=id",,,
"Neon Box Bandung King advertisement","5","Good","2022-09-28T02:49:50.931Z","0","rizky nugraha","21","true",,,"en","3 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNlMzcyV2RBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNlMzcyV2RBEAE!2m1!1s0x0:0x5bb41da00db837c!3m1!1s2@1:CIHM0ogKEICAgICe372WdA%7C%7C?hl=id","111372272043592946304","https://lh3.googleusercontent.com/a-/ALV-UjWH94SR_cjfEebDSG0Va1VeT6ZX99zbx6W2Pum2HjxyOPGuSl5JKw=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/111372272043592946304?hl=id","Bagus","id",
"Rif-Q Motor","1","Udah 4kali benerin kerusakan motor disini, semuanya ga ada yang bener, pernah satu hari ganti pas sore sore sampe rumah langsung rusak lagi kirain motornya yg bermasalah alhasil ganti bengkel lain eh bener ga pernah trouble sampe sekarang, boncos banget kebengkel ini dari yang harusnya cuma ngeluarin uang sekali jadi harus ke bengkel lain buat ganti lagi dan masalahnya itu ga cuma sekali saya 4 kali kebengkel lain buat benerin hasil dari bengkel ini, maaf ya kalau bisa kedepannya diperbaiki lagi buat kenyamanan bersama🙏🏻","2026-04-29T06:50:31.896Z","0","triyana baktuloh","1","false",,,"id","sebulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT25wTlUzQllUREJuUzNWdGVreEpjM1JUVG10c1YyYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wTlUzQllUREJuUzNWdGVreEpjM1JUVG10c1YyYxAB!2m1!1s0x0:0xddf6a4af972ab527!3m1!1s2@1:CAIQACodChtycF9oOnpNU3BYTDBnS3VtekxJc3RTTmtsV2c%7C%7C?hl=id","112553377244363895340","https://lh3.googleusercontent.com/a/ACg8ocL4dJrCj1qqYYCOEg8bTKfn6v2KJGLw-x8vNDJ88cLhe52g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112553377244363895340?hl=id",,,
"Rif-Q Motor","4","Oke juga nih tempat
Kecil tp enak kalau agan agan mau nyervice motor di daerah jatihandap
Montirnya ramah dan terima motor apa aja dalam kondisi apa aja
Kerja juga boleh lah
Tapi bengkel ini kurang di kelengkapan sparepart
Dan ingat ini bengkel biasa bukan bengkel yg jual barang modifan, jadi bisa dibilqng pengetahuan barang modif mungkin kurang","2019-08-21T00:41:47.404Z","10","Agung Bakkara","102","true",,,"id","6 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSURVdXBUUEhBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURVdXBUUEhBEAE!2m1!1s0x0:0xddf6a4af972ab527!3m1!1s2@1:CIHM0ogKEICAgIDUupTPHA%7C%7C?hl=id","117529349373159504226","https://lh3.googleusercontent.com/a-/ALV-UjUzygITRT6sp4BKPXmC1d75PHR_j4cgIO-1Wrea4dmiI_Sfr5U=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117529349373159504226?hl=id",,,
"Rif-Q Motor","1","beda ucapan Montir sama Pemilik, Jadi malah Double Bayarnya,, Tekorrr👎👎","2024-03-23T08:39:03.670Z","0","alfrian kusumah","4","false","2024-04-01T14:20:13.000Z","Misskomunikasi. Silahkan klarifikasi di bengkel","id","2 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNENEpEM2ZnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNENEpEM2ZnEAE!2m1!1s0x0:0xddf6a4af972ab527!3m1!1s2@1:CIHM0ogKEICAgICD4JD3fg%7C%7C?hl=id","112469523872113237278","https://lh3.googleusercontent.com/a/ACg8ocJOOGY3fMJ9wZivvlaFwv1hI7hWKakBuK4u7yoXTNjch-K2yg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112469523872113237278?hl=id",,,
"Rif-Q Motor","5","Ramah","2020-09-13T07:28:17.889Z","2","Rudi Permadi","12","false",,,"id","5 tahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSURDNkphVjVBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURDNkphVjVBRRAB!2m1!1s0x0:0xddf6a4af972ab527!3m1!1s2@1:CIHM0ogKEICAgIDC6JaV5AE%7C%7C?hl=id","115736888234945953842","https://lh3.googleusercontent.com/a-/ALV-UjXeR20FIWr9e2mR55m1J1Tb1OlY5WXL-5RNXwfP6nRbo25Zpf-l=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115736888234945953842?hl=id",,,
"Rif-Q Motor","5","Minta no wa nya a","2024-04-15T06:28:14.953Z","1","Raflu Baim","4","false","2024-04-24T13:07:08.000Z","+62 855-2487-8060 mangga kang","ja","2 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUREcDRmVURREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREcDRmVURREAE!2m1!1s0x0:0xddf6a4af972ab527!3m1!1s2@1:CIHM0ogKEICAgIDDp4fUDQ%7C%7C?hl=id","118320804274300634890","https://lh3.googleusercontent.com/a/ACg8ocKM9-JP9Wu6-rX5e0mapMhNmUlY5X-J4r2jMUlJ2I8IlW73qg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/118320804274300634890?hl=id",,,
"4M3J+3P7 Sindang Jaya, Kota Bandung, Jawa Barat","5",,"2025-05-01T06:44:53.304Z","0","Asep Irpan","0","false",,,,"setahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnTUNZLVBqaUp3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZLVBqaUp3EAE!2m1!1s0x0:0x861912ce535eec56!3m1!1s2@1:CIHM0ogKEICAgMCY-PjiJw%7C%7C?hl=id","110402100788753625613","https://lh3.googleusercontent.com/a/ACg8ocJi2CS0rpADFfLESL5urxznRcE10-au7T_EFUuVqTLt_z370hk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110402100788753625613?hl=id",,,
"Indra Autoservice panggilan bisa di tempat","5","Mantap mekaniknya ..mobil sy JD enak bnget d pakainya ..udah beberapa bengkel sy coba..cuma d bengkel  indra auto service yg paling mantap","2024-09-02T15:50:05.249Z","0","Endang Sumarna","14","false",,,"id","setahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNIX1BHbkpREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIX1BHbkpREAE!2m1!1s0x0:0x89d2f48f75b9b9d2!3m1!1s2@1:CIHM0ogKEICAgICH_PGnJQ%7C%7C?hl=id","108010813889966720339","https://lh3.googleusercontent.com/a-/ALV-UjV4D8kMH8kCC6nO7txp3kdeGkHC2Zuq2-Lz6K6VbNiNevQkgsvq=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108010813889966720339?hl=id",,,
"Indra Autoservice panggilan bisa di tempat","5","bisa antar jemput kendaraan yg mau diservis itu poin plus banget","2024-09-02T15:21:47.490Z","0","ridwan firdaus","10","true",,,"id","setahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNIX0pxQWJ3EAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn1NPiDmCpIoZqNhUlYt_HDadboIC1txhrEZFz_QWbuzsBE-sQbCRtCyeQRMna1ThlwrodDLVvZ3daleT-BbUVgVK01B0esGKMW0s8xcO59_v_jMoIke4C_zMblF0TVjm5I6jGoFdw=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNIX0pxQWJ3EAE!2m1!1s0x0:0x89d2f48f75b9b9d2!3m1!1s2@1:CIHM0ogKEICAgICH_JqAbw%7C%7C?hl=id","104082027102027417819","https://lh3.googleusercontent.com/a-/ALV-UjVqKsdswjDtSMc6XbxsK_5E2nch25jjiS2u68keJVHdu8jk5dA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/104082027102027417819?hl=id",,,
"Indra Autoservice panggilan bisa di tempat","5","mantap ..pokonya puas.mobil tadinya gak enak di pake.setelah service di bengkelnya Indra autoservice.jadi josass...thxs","2024-09-28T09:28:52.025Z","0","Irman Sudirman","2","false",,,"id","Diedit setahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNIX0xySzlBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIX0xySzlBRRAB!2m1!1s0x0:0x89d2f48f75b9b9d2!3m1!1s2@1:CIHM0ogKEICAgICH_LrK9AE%7C%7C?hl=id","109799619789071999324","https://lh3.googleusercontent.com/a-/ALV-UjXou9byyqg2bRcXoLyuWUBKTnyKYMFDNbcPiNl1uyilBqfM11c=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109799619789071999324?hl=id",,,
"Indra Autoservice panggilan bisa di tempat","5","Mobil saya abis di service disini joss lagi apalagi alat nya juga komplit","2024-09-02T17:00:33.267Z","0","Dedi Setia","2","false",,,"id","setahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNIZ29US3B3RRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Fgx3FnM7sH2bLA-8k8vOLbDSB8Vytfk35bcp9EEi34lSGmkSk2QcQzR7HGSIjnpDd1wQ5JIFtH75nrN7F0ZsM92JALjZbjmHK_zJPxeWU21hbyEAfiKGdtNIh5IL1R1ND2X0=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIZ29US3B3RRAB!2m1!1s0x0:0x89d2f48f75b9b9d2!3m1!1s2@1:CIHM0ogKEICAgICHgoTKpwE%7C%7C?hl=id","114562951535322043161","https://lh3.googleusercontent.com/a-/ALV-UjVuHJFr2FVlOkVc9xvH6U_2MHiWFr8hiEdOon4XpR8ZPzCLjBNW=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114562951535322043161?hl=id",,,
"Indra Autoservice panggilan bisa di tempat","5","Bengkelnya bagus, mekanik profesional dan harganya juga terjangkau👍","2024-09-02T17:00:03.215Z","0","Nurulita Apriliani","2","false",,,"id","setahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNIZ3ZqOTBBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNIZ3ZqOTBBRRAB!2m1!1s0x0:0x89d2f48f75b9b9d2!3m1!1s2@1:CIHM0ogKEICAgICHgvj90AE%7C%7C?hl=id","117491203037062504796","https://lh3.googleusercontent.com/a-/ALV-UjWT3_pUxhcS8nyHwNJjsJs2Q0bnyvUwgGkUgIB_Yw8NI4xD1gHw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117491203037062504796?hl=id",,,
"BENGKEL MOBIL","5","Setiap ada masalah sama mesin mobil, pertolongan pertamanya selalu ke sini. Mantap! 👍","2024-10-22T07:06:08.600Z","0","Shafira Firdauza","7","false",,,"id","setahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUNYNzlQdEV3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNYNzlQdEV3EAE!2m1!1s0x0:0xdc2c7392b723cb8d!3m1!1s2@1:CIHM0ogKEICAgICX79PtEw%7C%7C?hl=id","110032896360823939686","https://lh3.googleusercontent.com/a-/ALV-UjXvsdgCGny4dolJVGLjRglxXkDrE4efLMRwZA90dXYcHxmqZG-2=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110032896360823939686?hl=id",,,
"BENGKEL MOBIL","5","Montirnya mantap, tempatnya nyaman.","2022-11-10T14:18:41.035Z","1","irvan arifin","8","true",,,"id","3 tahun lalu",,,,,"ChZDSUhNMG9nS0VJQ0FnSUMtcmR6M0l3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUMtcmR6M0l3EAE!2m1!1s0x0:0xdc2c7392b723cb8d!3m1!1s2@1:CIHM0ogKEICAgIC-rdz3Iw%7C%7C?hl=id","117440310645282507477","https://lh3.googleusercontent.com/a-/ALV-UjV8FM9O2CLEXhRlDSbgggjb2HsMtHKGmXhkveK1c90-lvrN02juOA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117440310645282507477?hl=id",,,
"BENGKEL MOBIL","5","Amanah.. Dan sangat bersahabat","2021-06-05T03:25:09.821Z","2","Tar Yadi","1","false",,,"id","5 tahun lalu",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNxcHNYS3RnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNxcHNYS3RnRRAB!2m1!1s0x0:0xdc2c7392b723cb8d!3m1!1s2@1:CIHM0ogKEICAgICqpsXKtgE%7C%7C?hl=id","115679086196324074474","https://lh3.googleusercontent.com/a/ACg8ocJ5kP02wVdKBmQF-rao56ypaWfgrwrWZpa4aR_q2IGLTVELoA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115679086196324074474?hl=id",,,
"Bengkel dinamo mobil (Auto24)","5","Pelayanan ramah, pengerjaan cepat dan bagus","2026-02-12T13:45:46.359Z","0","Fauzan Hakim","3","false",,,"id","4 bulan lalu",,,,,"Ci9DQUlRQUNvZENodHljRjlvT25sWlgwSkVlSEZMY0cxTlJUYzVOMEk1YkhZdE0wRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25sWlgwSkVlSEZMY0cxTlJUYzVOMEk1YkhZdE0wRRAB!2m1!1s0x0:0x847fe2deb38b84bb!3m1!1s2@1:CAIQACodChtycF9oOnlZX0JEeHFLcG1NRTc5N0I5bHYtM0E%7C%7C?hl=id","117454427914045469187","https://lh3.googleusercontent.com/a-/ALV-UjUsGO-KakYV3WirAN2X9yNyv9KkBMBtaPJ3Z63N96jnGnyRni27=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117454427914045469187?hl=id",,,
