title;totalScore;reviewsCount;street;city;state;countryCode;website;phone;categories/0;categories/1;categories/2;categories/3;categories/4;categories/5;categories/6;categories/7;categories/8;categories/9;url;categoryName;;;;;;;
candybutton;4.7;23;Jl. Kb. Jukut No.3a;Kota Bandung;Jawa Barat;ID;http://www.candybuttonshop.com/;+62 22 4219675;Toko Pakaian Anak;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=candybutton&query_place_id=ChIJRU6hvTvmaC4RZ_V1_dKjG8Q;Toko Pakaian Anak;;;;;;;
Toko Batik Timur Jaya;4;2;Jl. Pasar Utara No.12;Kota Bandung;Jawa Barat;ID;;+62 22 4208277;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Batik%20Timur%20Jaya&query_place_id=ChIJZV1dXjvmaC4R94Tl0cffvAs;Toko Pakaian;;;;;;;
SEINDAH BATIK;5;47;Jl. Dian Permai Raya No.A 1/8;Kota Bandung;Jawa Barat;ID;;+62 812-2325-3339;Toko pakaian batik;Toko Tekstil;Penjahit;;;;;;;;https://www.google.com/maps/search/?api=1&query=SEINDAH%20BATIK&query_place_id=ChIJn0TybUfvaC4R1ceVXObqeAA;Toko pakaian batik;;;;;;;
Gaya Batik Bandung;;;Jalan waringin lantai bestmen pintu, Jl. Pasar Selatan No.32 5 blok B;Kota Bandung;Jawa Barat;ID;;+62 812-2222-1181;Toko Pakaian Resmi;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Gaya%20Batik%20Bandung&query_place_id=ChIJf5aXao3naC4RVcXBkyo7cBE;Toko Pakaian Resmi;;;;;;;
Momiasi Indonesia;4.8;95;Jl. Permata Permai VIII No.28;Kota Bandung;Jawa Barat;ID;http://www.momiasi.id/;+62 821-1709-9942;Toko Pakaian Wanita;Toko Pakaian Bayi;Pasar pakaian;;;;;;;;https://www.google.com/maps/search/?api=1&query=Momiasi%20Indonesia&query_place_id=ChIJzavndTfpaC4Re_z0Rf2G6Lk;Toko Pakaian Wanita;;;;;;;
Ratu Batik Grosir & Eceran;3.7;3;ITC Kb. Kalapa, Jl. Pungkur Lantai Dasar;Kota Bandung;Jawa Barat;ID;;;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Ratu%20Batik%20Grosir%20%26%20Eceran&query_place_id=ChIJkfAoeSfmaC4RT6FrOa8dcBc;Toko Pakaian;;;;;;;
Raja Sablon Satuan Sablon Kaos Satuan Murah Bandung;4.7;51;Jl. Kautamaan Istri No.6;Kota Bandung;Jawa Barat;ID;;;Toko Kaos Custom;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Raja%20Sablon%20Satuan%20Sablon%20Kaos%20Satuan%20Murah%20Bandung&query_place_id=ChIJiU3-1SbmaC4RT7bMhQH9R_Q;Toko Kaos Custom;;;;;;;
Inagi Batik Bandung;;;Jl Otista no 70 Lantai 1 Blok B1 no 44 - 45;Kota Bandung;Jawa Barat;ID;;+62 812-8983-0909;Grosir Kain;Toko pakaian batik;Toko Kain Sutra;;;;;;;;https://www.google.com/maps/search/?api=1&query=Inagi%20Batik%20Bandung&query_place_id=ChIJL-1lxtPnaC4RWcnnPTlTSNo;Grosir Kain;;;;;;;
La Wa Batik;4.9;17;Komplek Ruko, blok B77;Kota Bandung;Jawa Barat;ID;;+62 22 20578664;Toko pakaian batik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=La%20Wa%20Batik&query_place_id=ChIJySL9R0rnaC4RkKJk3WbHsgI;Toko pakaian batik;;;;;;;
Toko Batik ID Bandung;5;1;Jl. Kembar Mas Tim. No.Kav.10;Kota Bandung;Jawa Barat;ID;;;Gudang;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Batik%20ID%20Bandung&query_place_id=ChIJHRZBxmHpaC4R1WMCMWjJUGM;Gudang;;;;;;;
Roemah Batik Toean Njonja;4.9;16;Jl. Dr. Cipto No.14;Kota Bandung;Jawa Barat;ID;;+62 812-2311-2323;Toko pakaian batik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Roemah%20Batik%20Toean%20Njonja&query_place_id=ChIJ4yym62_naC4R2INyE4cHAxQ;Toko pakaian batik;;;;;;;
D'Fashion Textile & Tailor Bandung;4.6;1927;Jl. L. L. R.E. Martadinata No.26;Kota Bandung;Jawa Barat;ID;;+62 22 20533555;Toko Tekstil;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=D'Fashion%20Textile%20%26%20Tailor%20Bandung&query_place_id=ChIJs8Sl9knmaC4RjvBdU-q8MIg;Toko Tekstil;;;;;;;
Masaga Kain Negeri;5;37;Jl. Sabang No.1A;Bandung - Kota;Jawa Barat;ID;https://shopee.co.id/masaga_kainnegeri?v=33a&smtt=0.0.3;+62 821-2636-1410;Toko pakaian batik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Masaga%20Kain%20Negeri&query_place_id=ChIJvZliPlvnaC4RiLCC9HCPPqw;Toko pakaian batik;;;;;;;
Dama Kara Cihapit;5;793;Jl. Cihapit No.33;Kota Bandung;Jawa Barat;ID;https://damakara.com/;+62 813-8764-145;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Dama%20Kara%20Cihapit&query_place_id=ChIJQXFWtY3naC4Rzb6NGMggA_U;Toko Pakaian;;;;;;;
Batik Garutan RM;5;6;komp pasirsalam asri e1/ e2, Jl. Pasir Salam Asri;Kota Bandung;Jawa Barat;ID;;+62 813-2170-4411;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Batik%20Garutan%20RM&query_place_id=ChIJQTWaqV_paC4RQPFpE3On1HI;Toko Pakaian;;;;;;;
Omicraft&batik;5;21;Jl. Gatot Subroto No.42;Kota Bandung;Jawa Barat;ID;;+62 818-0592-2888;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Omicraft%26batik&query_place_id=ChIJkafqFGjnaC4Rd92Z4EzBXLg;Toko Pakaian;;;;;;;
Batik Kristin Tamblong;4;7;Jl. Tamblong No.62;Kota Bandung;Jawa Barat;ID;;;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Batik%20Kristin%20Tamblong&query_place_id=ChIJ6VZ4zS_maC4RbxfY5UP0xq0;Toko Pakaian;;;;;;;
KERIS GALLERY by Batik Keris Festival Citylink;5;64;Jl. Peta No.241;Kota Bandung;Jawa Barat;ID;https://www.batikkeris.co.id/;;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=KERIS%20GALLERY%20by%20Batik%20Keris%20Festival%20Citylink&query_place_id=ChIJDUxSDQDpaC4R5rkIJ2ENsSQ;Toko Pakaian;;;;;;;
Batik & Resto Salma;4.5;382;Jl. Citarum No.24;Kota Bandung;Jawa Barat;ID;http://www.batiksalma.com/;+62 22 7203050;Butik;Restoran;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Batik%20%26%20Resto%20Salma&query_place_id=ChIJNdPei7TnaC4RzFjunl0R4_I;Butik;;;;;;;
Istana Batik;5;2;Ps. Baru Trade Center, Jl. Otto Iskandar Dinata H Blok H No.70 Lantai D1,No. 69;Kota Bandung;Jawa Barat;ID;;+62 22 4245755;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Istana%20Batik&query_place_id=ChIJK63HpzzmaC4R7plR2TdDawU;Toko Pakaian;;;;;;;
Dama Kara Gandapura;5;920;Jl. Gandapura No.40;Kota Bandung;Jawa Barat;ID;https://damakara.com/;+62 813-1441-893;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Dama%20Kara%20Gandapura&query_place_id=ChIJ67SWQgDnaC4RjDGITRPldTA;Toko Pakaian;;;;;;;
Buana Batik;4.9;10;Jl. Suryalaya XVIII No.2;Kota Bandung;Jawa Barat;ID;http://www.instagram.com/buanabatik;+62 22 7305587;Grosir pakaian dan kain;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Buana%20Batik&query_place_id=ChIJnZfF2F_oaC4RWIAiLxu6gME;Grosir pakaian dan kain;;;;;;;
Benangsari Batik;5;28;Jl. Naripan No.106B;Kota Bandung;Jawa Barat;ID;http://www.benangsari.com/;+62 22 20504857;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Benangsari%20Batik&query_place_id=ChIJAY-fY9nnaC4RKt2BZnITaDo;Toko Pakaian;;;;;;;
PT. LIMANDARA KARYA UTAMA;5;8;Gg. Cikapundung No.31;Kota Bandung;Jawa Barat;ID;http://www.limandara.co.id/;+62 821-3008-5007;Toko Pakaian Seragam;Gudang;;;;;;;;;https://www.google.com/maps/search/?api=1&query=PT.%20LIMANDARA%20KARYA%20UTAMA&query_place_id=ChIJq3geLgDnaC4R9MgSWyFTWPc;Toko Pakaian Seragam;;;;;;;
Kain;4.3;4845;Jl. Otto Iskandar Dinata No.70;Kota Bandung;Jawa Barat;ID;;;Toko Kain Linen;Pusat Perbelanjaan;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Kain&query_place_id=ChIJ-_ctqjzmaC4RZzFq5VG3X0k;Toko Kain Linen;;;;;;;
RUMAH BATIK WIJAYA;5;2;Jl. Kotabaru Raya No.28;Kota Bandung;Jawa Barat;ID;;;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=RUMAH%20BATIK%20WIJAYA&query_place_id=ChIJ6TQWxIjpaC4R9HjO22IIHaM;Toko Pakaian;;;;;;;
MANONJAYA BATIK;4.4;20;Jl. Sumatera No.17;Kota Bandung;Jawa Barat;ID;;+62 22 4206605;Toko pakaian batik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=MANONJAYA%20BATIK&query_place_id=ChIJPalpxjHmaC4RsyGIwQABoTQ;Toko pakaian batik;;;;;;;
Heritage Factory Outlet Bandung;4.4;12317;Jl. L. L. R.E. Martadinata No.63;Kota Bandung;Jawa Barat;ID;https://heritagefactoryoutlet.com/;+62 22 4267707;Toko outlet;Toko Pakaian;Pusat Perbelanjaan;Tujuan Wisata;;;;;;;https://www.google.com/maps/search/?api=1&query=Heritage%20Factory%20Outlet%20Bandung&query_place_id=ChIJGy1bMannaC4RSwaFl01qZ7g;Toko outlet;;;;;;;
Cigondewah Textil;4.4;2083;Kw. Tekstil Cigondewah, Jl. Cigondewah Kidul No.37;Kota Bandung;Jawa Barat;ID;;;Toko Tekstil;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Cigondewah%20Textil&query_place_id=ChIJR4XcxE7vaC4Rf-7KHrvtuDM;Toko Tekstil;;;;;;;
Kerabat Store by Dekranasda Jawa Barat;5;47;Jalan Ir. H. Juanda (Dago) No.19;Kota Bandung;Jawa Barat;ID;https://dekranasda.jabarprov.go.id/;+62 859-7800-2406;Toko Kerajinan Tangan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Kerabat%20Store%20by%20Dekranasda%20Jawa%20Barat&query_place_id=ChIJ5ykWuaXnaC4RXnxwnkInfYc;Toko Kerajinan Tangan;;;;;;;
Toko kain gaya pinasti;5;13;Jl. Simpang No.6;Kota Bandung;Jawa Barat;ID;;+62 821-3434-1133;Toko Tekstil;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20kain%20gaya%20pinasti&query_place_id=ChIJEYpHKjTnaC4R_L-UH82xrJE;Toko Tekstil;;;;;;;
Batik Proud;3.9;15;Jl. Dulatip No.69;Kota Bandung;Jawa Barat;ID;https://instagram.com/batikproud?utm_source=ig_profile_share&igshid=1f3604tvf7h8v;;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Batik%20Proud&query_place_id=ChIJxcuQmHnnaC4RPryHdAhoB58;Toko Pakaian;;;;;;;
Rumah Batik Mayapatra;5;8;Jl. Sadewa No.30;Kota Bandung;Jawa Barat;ID;;+62 813-1234-4086;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Rumah%20Batik%20Mayapatra&query_place_id=ChIJ3wbCaMnnaC4RUzrP5SP0_rs;Toko Pakaian;;;;;;;
BATIK TRISNO - Pasar Andir Trade Center;4.4;5;Jl. Waringin No.66;Kota Bandung;Jawa Barat;ID;https://m.tokopedia.com/batiktrisno?tab=product;+62 852-2403-0990;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=BATIK%20TRISNO%20-%20Pasar%20Andir%20Trade%20Center&query_place_id=ChIJVVu3ohDmaC4RZwEnl3SDyBY;Toko Pakaian;;;;;;;
MOC 23Paskal;4.6;17656;Kec, Paskal Shooping Mall, 23, Jl. Pasir Kaliki No.25-27 Lt2-60A;Kota Bandung;Jawa Barat;ID;;;Toko Pakaian Pria;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=MOC%2023Paskal&query_place_id=ChIJtW3ziT3maC4RGBJZiMhCOHI;Toko Pakaian Pria;;;;;;;
TOKO BATIK ANDRE;5;2;Ps. Baru Trade Center, Jl. Otto Iskandar Dinata Lantai 5 A2;Kabupaten Bandung Barat;Jawa Barat;ID;;+62 821-3005-6970;Toko pakaian batik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=TOKO%20BATIK%20ANDRE&query_place_id=ChIJy-pvbQDnaC4RJnazlDhb_O0;Toko pakaian batik;;;;;;;
Batik Agrapana Slimfit Baju Kemeja Batik Specialist - Grand Yogya Kepatihan - Batik Pria Slim Fit;5;13;Jl. Kepatihan No.18 Lantai 3;Kota Bandung;Jawa Barat;ID;;+62 859-2611-2636;Toko pakaian batik;Produsen pakaian dan kain;Pasar pakaian;Toko Pakaian;Pemasok Pakaian;Eksportir garmen;Produsen;Toko Pakaian Pria;Toko Pakaian Kerja;Toko Pakaian Remaja;https://www.google.com/maps/search/?api=1&query=Batik%20Agrapana%20Slimfit%20Baju%20Kemeja%20Batik%20Specialist%20-%20Grand%20Yogya%20Kepatihan%20-%20Batik%20Pria%20Slim%20Fit&query_place_id=ChIJwdCEQGbnaC4R5p9r6ZcxNjk;Toko pakaian batik;;;;;;;
Pasar Baru;4.5;10910;Jl. Otto Iskandar Dinata No.152;Kota Bandung;Jawa Barat;ID;;;Pusat Perbelanjaan;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Pasar%20Baru&query_place_id=ChIJ-6PVIbLnaC4Ry4eyhqyIP5c;Pusat Perbelanjaan;;;;;;;
Toko Batik Pangeran;3;4;TOKO Batik Pangeran, gedung pasar baru Bandung, Jl. Otto Iskandar Dinata No.70 Lantai 3;Kota Bandung;Jawa Barat;ID;;+62 857-2352-5169;Toko pakaian batik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Batik%20Pangeran&query_place_id=ChIJRzMUEvHnaC4R9Tnrfke3UXw;Toko pakaian batik;;;;;;;
TOKO BATIK ANDRE;5;3;Ps. Baru Trade Center, Jl. Otto Iskandar Dinata Lantai 5 A2;Kabupaten Bandung Barat;Jawa Barat;ID;;;Toko pakaian batik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=TOKO%20BATIK%20ANDRE&query_place_id=ChIJTfTnUwDnaC4RiLTHmfe5jLY;Toko pakaian batik;;;;;;;
PAPELARIA BATIK;4.7;34;Jl. Batununggal Indah I Ruko No.60;Kota Bandung;Jawa Barat;ID;;+62 22 7538760;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=PAPELARIA%20BATIK&query_place_id=ChIJ3Xy27VnoaC4R3yD43X5WCjM;Toko Pakaian;;;;;;;
Batik A8;4.9;8;Pasar Baru Trade Centre, Lantai D2 Blok M2-A No.12, Jalan Otto Iskandar Dinata No.70, Kebon Jeruk, Andir;Kota Bandung;Jawa Barat;ID;;+62 811-213-690;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Batik%20A8&query_place_id=ChIJm_7CVzvmaC4RDMbNWf6ndlU;Toko Pakaian;;;;;;;
Rumah Batik Komar (Workshop dan Showroom);4.5;598;Jl. Cigadung Raya Timur No.1 No.5;Kota Bandung;Jawa Barat;ID;http://batikkomar.com/;+62 22 2514788;Toko pakaian batik;Toko Pakaian;Tujuan Wisata;;;;;;;;https://www.google.com/maps/search/?api=1&query=Rumah%20Batik%20Komar%20(Workshop%20dan%20Showroom)&query_place_id=ChIJm09x6qnnaC4R6R7VUMW5urw;Toko pakaian batik;;;;;;;
Toko Batik Kencana Ungu; Bandung;4.2;18;Pasar Baru Lantai Dasar 1 Blok M-1 B no. 26, Jl. Otto Iskandar Dinata No.70;Kota Bandung;Jawa Barat;ID;;+62 822-8060-7338;Toko pakaian batik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Batik%20Kencana%20Ungu%2C%20Bandung&query_place_id=ChIJ35RVWTvmaC4Rtu0K6kfoygc;Toko pakaian batik;;;;;;
BATIK 99;5;23;Pasar Baru Trade Center, Jl. Otto Iskandar Dinata.70, Lantai 3, Blok A1 No.63;Kota Bandung;Jawa Barat;ID;;+62 812-2410-7318;Toko pakaian batik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=BATIK%2099&query_place_id=ChIJc5OPWxPnaC4RbfPbMiXWHyc;Toko pakaian batik;;;;;;;
Batik Danar Hadi Bandung;4.4;184;Jl. L. L. R.E. Martadinata No.60;Kota Bandung;Jawa Barat;ID;http://danarhadibatik.com/;+62 22 4261665;Toko pakaian batik;Butik;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Batik%20Danar%20Hadi%20Bandung&query_place_id=ChIJFbqs5cvnaC4RC1StHX3snJ4;Toko pakaian batik;;;;;;;
Rumah Batik Komar;4.6;239;Jl. Sumbawa No.22;Kota Bandung;Jawa Barat;ID;http://www.batikkomar.com/;+62 22 4237688;Toko pakaian batik;Butik;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Rumah%20Batik%20Komar&query_place_id=ChIJ3wXekjPmaC4RtbpvoviuEeU;Toko pakaian batik;;;;;;;
Heru Santosa Sablon Kaos dan Konveksi;5;2;Jl. Cetarip Barat Kidul No.29, RT.09/RW.07;Kota Bandung;Jawa Barat;ID;;+62 821-2671-0809;Penjahit Pesanan Khusus;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Heru%20Santosa%20Sablon%20Kaos%20dan%20Konveksi&query_place_id=ChIJt_1OsR7paC4RLi3KDn0nTvg;Penjahit Pesanan Khusus;;;;;;;
Bumi Kaos;5;7;Jl. Cijagra Gg. I Gg. IV No.75;Kota Bandung;Jawa Barat;ID;;+62 812-2084-9250;Toko Kaos;Toko Kaos Custom;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Bumi%20Kaos&query_place_id=ChIJD8eeYQnvaC4RZnaJipeNodI;Toko Kaos;;;;;;;
G92 Project | Sablon Satuan dan Konveksi Bandung;4;2;Jl. Gempol Asri I No.92;Kota Bandung;Jawa Barat;ID;;+62 821-3070-6231;Toko Kaos Custom;Pasar pakaian;;;;;;;;;https://www.google.com/maps/search/?api=1&query=G92%20Project%20%7C%20Sablon%20Satuan%20dan%20Konveksi%20Bandung&query_place_id=ChIJHS4Hv9zvaC4RVbfLc1aKjk4;Toko Kaos Custom;;;;;;;
Helai Kain;4.9;11;Jl. Lodaya No.51;Kota Bandung;Jawa Barat;ID;;+62 22 7324001;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Helai%20Kain&query_place_id=ChIJyXhHfIDoaC4RhBgxdhd2dMU;Toko Pakaian;;;;;;;
Cahaya Laksana Batik;;;Pasar Baru Trade Centre, Jl. Otto Iskandar Dinata No.70, Lantai 3, Jl. Kb. Jeruk No.07 Blok C1;Kota Bandung;Jawa Barat;ID;;+62 857-8110-5465;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Cahaya%20Laksana%20Batik&query_place_id=ChIJj2G3qTzmaC4RgKt8LskuL4Y;Toko Pakaian;;;;;;;
Batik Keris Grand Yogya Kepatihan;4.6;1260;Jl. Kepatihan No.18;Kota Bandung;Jawa Barat;ID;;;Toko pakaian batik;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Batik%20Keris%20Grand%20Yogya%20Kepatihan&query_place_id=ChIJt0jBJiTmaC4R1x48x8a5q6c;Toko pakaian batik;;;;;;;
FOCUS TEXTILE (Toko Bahan Kain Kaos Premium Termurah);4.6;224;Jl. Holis Regency No.M17;Kota Bandung;Jawa Barat;ID;http://www.focustextile.co.id/;+62 819-3838-8000;Toko Tekstil;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=FOCUS%20TEXTILE%20(Toko%20Bahan%20Kain%20Kaos%20Premium%20Termurah)&query_place_id=ChIJ62NJhVTvaC4Rz7T5nBLYI4g;Toko Tekstil;;;;;;;
sablon kaos bandung | kaos polos bandung murah;1;1;Jl. Sunda No.70;Kota Bandung;Jawa Barat;ID;http://www.sablonkaossatuan.com/;+62 812-2224-3253;Toko Pakaian;Toko Kaos Custom;Layanan cetak digital;Jasa Bordir;Toko Alat Sulam;Toko Percetakan;Toko Pakaian Olahraga;Toko Kaos;Toko Pakaian Seragam;;https://www.google.com/maps/search/?api=1&query=sablon%20kaos%20bandung%20%7C%20kaos%20polos%20bandung%20murah&query_place_id=ChIJCTiSUSbnaC4R-XWyOIjtnJQ;Toko Pakaian;;;;;;;
Gudang Batik Unggul Jaya Bandung;5;3;Jl. Taman Mekar Abadi I No.88;Kota Bandung;Jawa Barat;ID;;+62 877-2201-2031;Grosir Kain;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Gudang%20Batik%20Unggul%20Jaya%20Bandung&query_place_id=ChIJ47cXF3jpaC4RTLUh4KAMxls;Grosir Kain;;;;;;;
Allo's Konveksi Kaos dan Sablon;4.9;8;Jl. Taman Holis Indah II Kp Blok Kasur Blok kasur No.28, RT.01/RW.05;Kota Bandung;Jawa Barat;ID;;+62 853-2124-3081;Toko Pakaian;Toko Sablon;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Allo's%20Konveksi%20Kaos%20dan%20Sablon&query_place_id=ChIJ60z1VsHvaC4RO6UPTKY5xQ4;Toko Pakaian;;;;;;;
KAOS POLOS ( PREMIUM 30 S ;24 S KNITTO) & SABLON CUSTOM (Dago Distro);4.7;3;PASAR ANDIR TRADE CENTER LANTAI 2 SAMPING ESCALATOR Cibeureum;Kota Bandung;Jawa Barat;ID;;;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=KAOS%20POLOS%20(%20PREMIUM%2030%20S%20%2C24%20S%20KNITTO)%20%26%20SABLON%20CUSTOM%20(Dago%20Distro)&query_place_id=ChIJVVVVlhDmaC4REnvlqWwiz9s;Toko Pakaian;;;;;;
Sablon Satu Bandung | Sablon Kaos Satuan | Sablon Kaos Bandung | Sablon Kaos Murah;5;4;Jl. Terusan Pasirkoja No.184;Kota Bandung;Jawa Barat;ID;;+62 851-7244-0184;Layanan cetak digital;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Sablon%20Satu%20Bandung%20%7C%20Sablon%20Kaos%20Satuan%20%7C%20Sablon%20Kaos%20Bandung%20%7C%20Sablon%20Kaos%20Murah&query_place_id=ChIJRy_SpIHnaC4RR4Xq_McBUho;Layanan cetak digital;;;;;;;
Pabrik Kaos Bandung;3.6;22;Jl. Gudang Utara No.6;Kota Bandung;Jawa Barat;ID;;+62 819-0982-0000;Grosir Kain;Toko Pakaian;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Pabrik%20Kaos%20Bandung&query_place_id=ChIJt6UYC83naC4RdxNSRoG5vlQ;Grosir Kain;;;;;;;
Bintang Sablon;4.1;47;Jl. Pagarsih No.175;Kota Bandung;Jawa Barat;ID;;+62 813-2105-7128;Toko Peralatan Sablon;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Bintang%20Sablon&query_place_id=ChIJycDGoBvmaC4R-dVYcUA9x4s;Toko Peralatan Sablon;;;;;;;
Rumah Batik Cipaku;4.8;532;Jl. Cipaku Indah I No.14;Kota Bandung;Jawa Barat;ID;https://www.instagram.com/rumahbatikcipaku;+62 811-2333-699;Toko pakaian batik;Toko Pakaian;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Rumah%20Batik%20Cipaku&query_place_id=ChIJud8ghL_maC4RqzKgEXZDxss;Toko pakaian batik;;;;;;;
Ebol Sablon;5;16;Jl. Muara Tim. I;Kota Bandung;Jawa Barat;ID;;+62 895-4117-56837;Toko Sablon;Penjahit;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Ebol%20Sablon&query_place_id=ChIJ1347DxrvaC4Rz-iYOWnBHoE;Toko Sablon;;;;;;;
Warung Kaos Bandung;4.6;63;3H28+9Q6, Jl. Cibolerang No.182;Kota Bandung;Jawa Barat;ID;;+62 877-2971-7138;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Warung%20Kaos%20Bandung&query_place_id=ChIJxW8Ls0nvaC4RGTSInAbSQb4;Toko Pakaian;;;;;;;
aksa. sablon kaos; parasit; plastik dll;3.7;3;3H87+6H3;Kota Bandung;Jawa Barat;ID;;+62 831-5904-6972;Produsen;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=aksa.%20sablon%20kaos%2C%20parasit%2C%20plastik%20dll&query_place_id=ChIJK6RLgXHvaC4R9aZUAlHBDAg;Produsen;;;;;
Sablon Kaos; DTF dan Bendera;5;2;2HX8+66J, terusan Jl. Cigondewah Kidul;Kota Bandung;Jawa Barat;ID;;+62 821-2696-3106;Toko Peralatan Sablon;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Sablon%20Kaos%2C%20DTF%20dan%20Bendera&query_place_id=ChIJI3v0KwDvaC4RTjwonoAjeeI;Toko Peralatan Sablon;;;;;;
FRIENDSHIP Grosir Batik;4.7;43;Jl. Suryani Indah No.1;Kota Bandung;Jawa Barat;ID;https://www.tiktok.com/@friendship.store;+62 811-118-552;Toko Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=FRIENDSHIP%20Grosir%20Batik&query_place_id=ChIJVyhwj0TnaC4RIJhlm3VJPf8;Toko Pakaian;;;;;;;
Hobbie Bdg (SABLON KAOS);5;1;Jl. Babakan Tarogong No.152;Kota Bandung;Jawa Barat;ID;;+62 812-5489-2092;Toko Kaos Custom;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Hobbie%20Bdg%20(SABLON%20KAOS)&query_place_id=ChIJVYpQR2XpaC4RobBjJn77-gA;Toko Kaos Custom;;;;;;;
BOSUBLIM (Print Kain Sublim dan vendor jersey);4.6;59;Komp. Pasadena Rukan, R2 No.35;Kota Bandung;Jawa Barat;ID;https://lynk.id/bosublim;+62 813-1961-9627;Pemasok Pakaian;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=BOSUBLIM%20(Print%20Kain%20Sublim%20dan%20vendor%20jersey)&query_place_id=ChIJ3Qv3o7fpaC4Ra2sjn-KwF9g;Pemasok Pakaian;;;;;;;
Toko Sablon;4.6;21;3HGX+JC4, Jl. Astana Anyar;Kota Bandung;Jawa Barat;ID;;;Toko Peralatan Sablon;;;;;;;;;;https://www.google.com/maps/search/?api=1&query=Toko%20Sablon&query_place_id=ChIJm4KpAiLmaC4RgKYMhqGKCHc;Toko Peralatan Sablon;;;;;;;
CKP Textile Bandung;4.7;213;Jl. Komud Supadio Bandung Jl. Jatayu No.7;Kota Bandung;Jawa Barat;ID;https://www.ckptextile.com/;+62 22 6011537;Toko Tekstil;Toko Peralatan Sablon;;;;;;;;;https://www.google.com/maps/search/?api=1&query=CKP%20Textile%20Bandung&query_place_id=ChIJA99QUxLmaC4RmYwrS7Ak44c;Toko Tekstil;;;;;;;
