"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewContext/Layanan","reviewContext/Positif","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Family Motor Bengkel","5",,"2025-02-08T07:52:47.183Z","0","Sarah Fadilah","3","false",,,,"setahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnTURBbXR5SkVnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBbXR5SkVnEAE!2m1!1s0x0:0x19950d05d55d911!3m1!1s2@1:CIHM0ogKEICAgMDAmtyJEg%7C%7C?hl=id","112895361543026439844","https://lh3.googleusercontent.com/a/ACg8ocKk9WZBUZLL8LUh_XzgBFz0ceEOTzKvFJKVLI4h9ILRKGTQzA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/112895361543026439844?hl=id",,,
"Family Motor Bengkel","5",,"2017-05-15T19:36:05.734Z","0","Ayu Kirey123","0","false",,,,"9 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUNBek5ieUtREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNBek5ieUtREAE!2m1!1s0x0:0x19950d05d55d911!3m1!1s2@1:CIHM0ogKEICAgICAzNbyKQ%7C%7C?hl=id","103624289677773408222","https://lh3.googleusercontent.com/a-/ALV-UjXZM-iaqXS7mBLRpQJ7rb7FJyjF3O7UFD_ZkD6E8-0KZd7RXfy8=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103624289677773408222?hl=id",,,
"Panorama Motor","5","Pelayanan baik cepat dan ramah, sparepart dan jasa ramah di dompet/terjangkau.Pokoknya recommended sukses slalu Bro,,,","2026-01-27T13:19:57.376Z","0","Mamat Alexa","93","true",,,"id","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2s1cGJVUjZlazVvV1V4NU5ucDBkekZvVnpKNVJYYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0xfhNm5P6wRGbfgLEKhCfzUx6mRMSHXwIx3Rd70d7Dm3b2k5a6XTUGGGRLu64KbtccWU1oTgaYyLNHm9VF7V9OLptp7PEFjGB77VYinX9ncrRhnSsG2GhTlmABLZ6M2oWMa5z9bXDd60c=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3Fo-9ER-SK0AS0RlWYqHRR8CIll90-gTQdidivT_DLd5c7WDqGsQJyMxrTIf5lWma2wEEaEBdOE4HtbeIW4yfmbXqq0vQ30vP0undw_fgc6kk0r5Qbcat8qTgCziDVxKNs-NUvV6zlpq96=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1qCAwbjsEPTIkmVTrM9dDtRxpdiShMe9nxcv5I_mlY2B6q7qoXLd8KKfJ1JRtZJHl9wDmEMzd7lJjhpKHfZyh0a9JvCLrPrjU6biGYEri9eOuxK81hfUsgH1JU7K-qaAJ-NTEmLo3-zEFf=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn29gbtc14BpwKV74gK72DLFVVcWxntC_LOiRUGRyXJyB69ZdrzSZj43BSA3Klx9tfafqVGAZoDvtUOaGwcAx4c__jz2PUT7icTEsfIkj9u8sgtvDYRoAV0-wgkwWbNMICcuKjmpR6_sKD8=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn17DiopchUAUFbtpLkU5nYeNdZKCgLHfrICJ3znL8Scfe9x7F0KTI_zER12eKv9L9mj-7myExBAcccknGLD8jZcurhe8_EWOhA49afPj9EUcLMFeulZTcaVgLlp61SfTzfBYTB4yh65nXtH=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1cGJVUjZlazVvV1V4NU5ucDBkekZvVnpKNVJYYxAB!2m1!1s0x0:0xc9f5258a66caaaeb!3m1!1s2@1:CAIQACodChtycF9oOk5pbUR6ek5oWUx5Nnp0dzFoVzJ5RXc%7C%7C?hl=id","108295185481723916141","https://lh3.googleusercontent.com/a-/ALV-UjUd9qeSQWqvoI3c6bsUTT3FsmU_qKEahzsAi1pAWSF6ZncDJo11=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/108295185481723916141?hl=id",,,
"Panorama Motor","5","Pelayanannya baik, ramah, cepet, murah juga menurutku.. Ganti oli (bawa sendiri) + ganti baut pembuangannya cuman bayar 15rb menurutku terjangkau sii.. Semoga yang mau servis atau apapun jadi yakin yaa baca ulasan ini hihii
Berkah buat amang bengkel nya😋👍","2026-04-08T15:31:13.693Z","0","Syifa Naila","4","false",,,"id","2 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25FM2FFazRWMVZSYWxaRFZuWnJlVGRwVUhWNldIYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25FM2FFazRWMVZSYWxaRFZuWnJlVGRwVUhWNldIYxAB!2m1!1s0x0:0xc9f5258a66caaaeb!3m1!1s2@1:CAIQACodChtycF9oOnE3aEk4V1VRalZDVnZreTdpUHV6WHc%7C%7C?hl=id","101027821451642778670","https://lh3.googleusercontent.com/a/ACg8ocKK1gmyyLkdL3J7j29d9Z_9GmHxgEvua_xpuhL-QJIVVFEeRIc=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101027821451642778670?hl=id",,,
"Panorama Motor","5","Pelayanannya bagus, aanya ramah walaupun agak rame, pinggir jalan juga tempatnya sebrang upi/jalan mau masuk DT tapi emang gk terlalu luas dan kurang nyaman buat nunggu. untuk harga termasuk murah menurut aku","2023-12-19T09:00:25.500Z","1","Dhea Sofhya","19","true",,,"id","2 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURWbjd6aExBEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn0NzXVki8UzzYKtV8V4Uc8uhi2nAuRjWTksIsYc1e9pKmZN_uDw-V9PKRpd6H-jxM--WZqPIQy8f813dYtOsCb0nX2AE72YXuJjRCASIAFOaGy-45t-7wVjGZf9Rvlbq_JeRtDd=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0mRufQ6nIQ1o1POJtoQElr-Sgqo6TInHNwgP64SaMViJ-bw40ixlTXCEQjNQvFh1r7TGE6StDOTVkLo0NbIXY5nLge16TvAb2Cod9hwiRCdjd1Wh0WjmLNNGWQ3PCGeWEQNdg=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0GJ3LmDY8wYTOKnT6lQNwedd5gpmbl7CteIEW31_5H-m_GfQamt6H1LEKT-YczQPYiDYmEAcoQuZM0j51exSHOHgAhqSD0K_eryJWaL5MNRrvIUWuyCWvEsDSPqTyshVYl5JpavA=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURWbjd6aExBEAE!2m1!1s0x0:0xc9f5258a66caaaeb!3m1!1s2@1:CIHM0ogKEICAgIDVn7zhLA%7C%7C?hl=id","108524186315445244936","https://lh3.googleusercontent.com/a-/ALV-UjULUrjXPn9m7wiHT6OUgOLHcGAjxAoHRWUcuUq_HueNozD28He3=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/108524186315445244936?hl=id",,,
"Panorama Motor","5","Bengkel yang bagus dan cukup lengkap.
Mekanik cepat tanggal dan ramah, harganya juga standar. Direkomendasikan","2024-05-17T07:03:29.482Z","0","Muhammad Afif.Ghiffari","108","true",,,"id","2 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSUNUNVpUSEFnEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn0BiIyLLhVToMzAiNybic_hy-hUBxL6hiHs95oRqfOb8eqZ0CvUQuighVLMOk_AA0PEU8ZRin_cesOOEhOG8cZ0ilX1hrA70swOiF-UhVemkdZ8V-y9FIm4ox3W_QLqCEzNvGxnVA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0u6tvMzIZ9llmB-rGjSAHbaXr72v_HFRGrf4MGU49gYaQGWHiLyjcRZS2yAz-U8tI5_ONMmBEcHJjVwPJZHX4N0Yy3wYMuGl_jah7Z7KSm7mEsSgsC2d_M10ifISzybW5EgXxV=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNUNVpUSEFnEAE!2m1!1s0x0:0xc9f5258a66caaaeb!3m1!1s2@1:CIHM0ogKEICAgICT5ZTHAg%7C%7C?hl=id","112279927028902737324","https://lh3.googleusercontent.com/a-/ALV-UjWXtUzmjp4Is0KuF6nnvBUeacNNFxo977weMCHVlDf_MGodHsfRZA=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/112279927028902737324?hl=id",,,
"Panorama Motor","5","Pelayanan nya bagus
Baru 2x ke sini tp Alhamdulillah motor jadi agak enakan setelah di service
Makasih ya

Tempat nya juga strategis pas di pinggir jalan, sebelah nya SDN Cidadap 1","2020-03-04T05:07:15.096Z","0","kiki tazkia","5","true",,,"id","6 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURzanR2bUVnEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn2RRESUhpHRrPqrb_U8tlNcNxUm219LXoEBoImM-lNTClYYd_FIWzz6vqqUqQOKB9Ze24EsR1ULdQoYfFgPTbvtigcENZbXP57hJv4UnWvBCsDdHz-4ojsytWNG01CZpx34iXyJqA=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURzanR2bUVnEAE!2m1!1s0x0:0xc9f5258a66caaaeb!3m1!1s2@1:CIHM0ogKEICAgIDsjtvmEg%7C%7C?hl=id","111327717884015033851","https://lh3.googleusercontent.com/a-/ALV-UjWbeUc9NzUvMTFg6dNHS0C2T6hM1H8eu_MEdLnUus4CWE9cG6Y=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/111327717884015033851?hl=id",,,
"Modifikasi Garasi 81","5","Awalnya berniat untuk dudukan (bracket) slebor custom biar PnP karena mau pake slebor kanibalan, dan cobalah mampir kesini.

Pas awal dateng disambut ama om Cepi, dan setelah ngomongin teknis gak pake lama langsung dikerjain, gak hanya hasilnya rapih dan bagus, om nya juga ngerjain dengan cepat dan berpengalaman.

om Cepi juga suka ngobrol dan cerita² dan bikin suasana nya jadi asik, jadi sembari nunggu, kita saling sharing cerita². untuk perihal harga, masih sangat masuk akal dan bisa nawar. Overall sangat puas ngecustom di bengkel beliau, recommended 👍","2024-02-19T16:39:35.869Z","2","Farros","7","false","2024-03-07T02:33:00.000Z","Terimakasih","id","Diedit 2 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSURwa3NhYjB3RRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn0QD1CoJa6OlgUscDvcYkaNgwcTSZ3TkWrRDB4TbDxOnQMZwOewXM-ueae2N9G8lvM7MQuW460HPSF37sHYLkWHok9mpNWO5czU5h40ztBebX9tJa5_hG_mHe7l_O-mx6-9HucmbA=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn2iqsN0tSfiOkpHHnSphpVRfVitsK2W2Sfe1qNulQcvYDkHjiaDHdDTHafA7BU-U5SOMbsLctv9IdgcbOh8QjVGRMtGsLwBv9EjziteTiBJGdvhPbUUy-uYI-3qZliWsNPNZM1w=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3w1lDS39yPI1YuI6XLKv-Wy1_mdFusQ-c5Het_A4sZc4YiCKjFzMEhlT6V-kNlgj_rMFuxpd2MUkOrPK_Rzk4yUrt1EMgj0xMKFxZF5s5ElIl4UgvX91YZn3-m-jAmA8WVxQ5S=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn0-tcwdLlG0WKM88XGIcjjxhoz-gvTEwt00U7QGTiLc64Y-qRJixRdFM6MyJtvZNobQDqq3GYsJ8Y4biRLIZxdx9iyv-7tW8gY_Aev6Ael4gYEuvet-_unqYYrC0Ppus8C8HUKc=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1h4XkGKCppOj_DuzpHMXFNvIkfJcfuYsl1fml_S058tzRMoYR6jDLijMwA8WhZHwUfaLtkQLwTTvE6W9HLyMkmyz9ghGHB95bovpZzgmpSBiXIlwcbayQJ32abc9u1Kbu1ZHXX=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1Fcl0DdaIkZNtXWLWtFirXrSjiNwj-5agdXD2OyhtAenG6p6kFjNN_lUhMo29I0ST9IMjw6w_PqzwGHSqWi70cNN_8uT9_D3qkX5NWNQ008G2eiiOJtadUVKCd2rFnQ0FJ6IgL=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURwa3NhYjB3RRAB!2m1!1s0x0:0x27d001584637a139!3m1!1s2@1:CIHM0ogKEICAgIDpksab0wE%7C%7C?hl=id","111671744389252073222","https://lh3.googleusercontent.com/a-/ALV-UjU0ixln3SfZwHI3FBM3D13mgOcXiTjGoDi47HllhBNaXi7cj2VS=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111671744389252073222?hl=id",,,
"Modifikasi Garasi 81","5","Min Kalo saya ada motor nih cuman pengen di rapihin bisa?","2026-03-11T01:46:17.208Z","0","Mif Tarsoy","5","false",,,"id","3 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25WcWJVa3hOMHhFV0hVeGVWWkhPRU16ZUd0R2FuYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25WcWJVa3hOMHhFV0hVeGVWWkhPRU16ZUd0R2FuYxAB!2m1!1s0x0:0x27d001584637a139!3m1!1s2@1:CAIQACodChtycF9oOnVqbUkxN0xEWHUxeVZHOEMzeGtGanc%7C%7C?hl=id","104322625109353855751","https://lh3.googleusercontent.com/a/ACg8ocKObfU8TUUuJ_azyemN_QpGruPyZt7jswvxOdIQ6sTga3iG6w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104322625109353855751?hl=id",,,
"Modifikasi Garasi 81","5","thank you bro Cepi, udah dua kali custom motor disini. Harganya bersahabat banget, pengerjaan cepat & tepat waktu, bahan plat galvanis tebal & berkualitas, hasilnya juga sangat-sangat memuaskan, pokoknya ga nyesel ngecustom disini","2021-11-13T05:15:18.806Z","4","Papah Gamila","22","true","2024-02-13T22:20:41.000Z","Terimakasih atas kepuasan anda akan hasil kerja kami","id","4 tahun lalu",,,"Ketepatan waktu, Kualitas, Profesionalisme, Nilai","ChdDSUhNMG9nS0VJQ0FnSUNHejltVzhnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNHejltVzhnRRAB!2m1!1s0x0:0x27d001584637a139!3m1!1s2@1:CIHM0ogKEICAgICGz9mW8gE%7C%7C?hl=id","104662257036647282231","https://lh3.googleusercontent.com/a-/ALV-UjUJlEzEbQgjxeLQIrnBUQRjD8zhmmZwI-QVUQe_VqRlTxj1wWfd=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/104662257036647282231?hl=id",,,
"Modifikasi Garasi 81","4","Kopi nya ok bnget..pelayanannya ramah..tempat nongkrong yg asyik","2020-01-22T13:06:32.361Z","1","Papuane","179","true","2024-02-13T22:21:47.000Z","Kalau yg jual kopinya gimana? 🤪","id","6 tahun lalu",,,,"ChdDSUhNMG9nS0VJQ0FnSUNzcEp6UnNRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNzcEp6UnNRRRAB!2m1!1s0x0:0x27d001584637a139!3m1!1s2@1:CIHM0ogKEICAgICspJzRsQE%7C%7C?hl=id","114430002615701348564","https://lh3.googleusercontent.com/a-/ALV-UjXTH2JMrlqZtehHEliFJEr3H9IBQQOfeEys-z4MPmqm9CYVK_g=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/114430002615701348564?hl=id",,,
"Modifikasi Garasi 81","5","Terima kasih garasi81!","2024-02-22T00:33:45.982Z","0","Naboya Pasha","4","false",,,"id","2 tahun lalu",,,,"ChZDSUhNMG9nS0VJQ0FnSURkd3JTS2VnEAE","https://lh3.googleusercontent.com/grass-cs/ANxoTn3bgX4WkR_GZwLq0UzoKJmgqqel7rWceYE4arHCsvAAnx1HKhAJX2cmwcHaWvKcZpa180E_ynCQOeGbMxvklbjcnXyXIr4IlDtZEOL7HWoGwKwdeFBpT4gzm2objXHIdbOxVpDoDQ=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURkd3JTS2VnEAE!2m1!1s0x0:0x27d001584637a139!3m1!1s2@1:CIHM0ogKEICAgIDdwrSKeg%7C%7C?hl=id","103395398353567796121","https://lh3.googleusercontent.com/a-/ALV-UjUmAsJPj2hcT16U8supUKXfY0XktRa_p49S9NTkjXpObUcBN1vh=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103395398353567796121?hl=id",,,
"Honda Mitra Jaya","5","Puasa banget dari awal pebelian sparepart motor sama body motor dapet pelayanan baik dari tth sama bapak nya .sampe proses pemasangan pun dapet pelayanan yg baik serta ngasih informasi yang jelas dan akurat serta banyak benefit yang di dapat dari honda seneng banget 💚🙏🏻","2026-02-01T14:16:56.684Z","0","Ahmad Mauludin","86","true","2026-02-09T02:42:52.000Z","Salam Satu HATI, selamat pagi kak Ahmad Mauludin
Terima kasih sudah meluangkan waktunya untuk berbagi pengalaman positif untuk pelayanan di AHASS kami. Kami senang dapat memberikan pelayanan terbaik untuk kak Ahmad Mauludin.

Sampai jumpa di kunjungan berikutnya di Dealer/AHASS kami kak. Jangan lupa ikuti kami di IG : @hondamitrajayabdg, Tiktok : @mitrajayabandung, FB: Honda Mitra Jaya Bandung WA : 081231231658. untuk info menarik lainnya.

Terimakasih
Salam Satu Hati","id","4 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT25sbGIwczRkVVkxVVZGelJsOXFXVzFvYkVsaGRHYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn2W8RripI2zpqZdj-J3-pyUZ2RpWzXqndCqydBzXVHFPgadhB9-Cb3dAFjLSipKgkOt1F0f9VAmKBdfy_-LoR9EfAamJKsFEBeiSsuQZ_eRF4hzkw4uhtE8gMMPTGWbCxGgXckH2ysGy6-p=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3g0gcZU7VJTDMnWaeC7rjAz2hcWqX8KuMxOZSDGnsOqfa6LxWFfYuwOiBgMV1rNUO9xehBDprY0HBnFHdobFaoDnpftt2RSnc-ocd7V8jj0z00_DS8AxroxPP6tjEgAfssBycFQQdIv8GC=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25sbGIwczRkVVkxVVZGelJsOXFXVzFvYkVsaGRHYxAB!2m1!1s0x0:0xe17011e07a84dbdb!3m1!1s2@1:CAIQACodChtycF9oOnllb0s4dUY1UVFzRl9qWW1obElhdGc%7C%7C?hl=id","117248693556281786929","https://lh3.googleusercontent.com/a-/ALV-UjWBWMd_4x5XfCjYshYWAwT0ZaaMlaJJMKDd1-vK8JI9fL1sZ29r=s1920-c-rp-mo-ba12-br100","https://www.google.com/maps/contrib/117248693556281786929?hl=id",,,
"Honda Mitra Jaya","5","Terima kasih untuk honda mitra jaya yg sudah melayani dengan baik dan respon yg cepat. Proses mudah dan gk ribet. Sukses dan jaya terus buat Honda Mitra Jaya 👍","2025-11-17T08:00:17.763Z","0","Vebriar Pramaditiya","1","false","2025-11-24T08:38:14.000Z","Salam Satu HATI, selamat siang kak Vebriar Pramaditiya
Terima kasih sudah meluangkan waktunya untuk berbagi pengalaman positif untuk pelayanan di Dealer kami. Kami senang dapat memberikan pelayanan terbaik untuk kak Vebriar Pramaditiya.

Sampai jumpa di kunjungan berikutnya di Dealer/AHASS kami kak. Jangan lupa ikuti kami di IG : @hondamitrajayabdg, Tiktok : @mitrajayabandung, FB: Honda Mitra Jaya Bandung. untuk info menarik lainnya.

Terimakasih
Salam Satu Hati","id","7 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2sxNWJXZEtXRXB0YUZkMmNGTTNVVUpRWWxKWlJWRRAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3-1CI_wQ0IWNyayCoA8iSc3TQC3EjnyuKfeS4UoquXTPBQ63YPQRK-Znr3NokK4crDUCfUhvWZpNdPQr_wjnWmOI8nV4JY9V8e-cPUDTGwxHieY5a73JpqnozB2-sDAabqku6E2vfjXsWK=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn1Ws5vKJlLPvkXTAvVowMWV1Ruwxj-IEwqXspaUUmreWyiv9va0FsuVGSdUjCPYXgU2ADvV4K5sywmiwvpniJGvykCYQJ5hLftJUHPUl2FzaYPRO69o8oAGcd9sPFVrEPzMGV58tAfg5vI=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxNWJXZEtXRXB0YUZkMmNGTTNVVUpRWWxKWlJWRRAB!2m1!1s0x0:0xe17011e07a84dbdb!3m1!1s2@1:CAIQACodChtycF9oOk15bWdKWEptaFd2cFM3UUJQYlJZRVE%7C%7C?hl=id","101078403543036688361","https://lh3.googleusercontent.com/a/ACg8ocK_O0EZzIheul6vMQgNJgZlNE35UrLIHNY2bCN5_-E52daVEw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101078403543036688361?hl=id",,,
"Honda Mitra Jaya","5","Makasih mba intan dah bantu proses servis, pelayanannya ramah tempatnya juga nyaman
penanganan cepat. 🥰☺️","2025-07-31T05:09:33.182Z","0","Nia Sari","1","false","2025-08-04T02:03:54.000Z","Hai Kak Nia Sari Terima kasih atas ulasan dan komentarnya, kami senang Kakak puas dengan pelayanan kami, kami tunggu kedatangan Kakak selanjutnya.

Jika ada yang ingin ditanyakan bisa hubungi kami di nomor 081231231658 kak

Terimakasih
Salam Satu Hati
","id","10 bulan lalu",,,,"Ci9DQUlRQUNvZENodHljRjlvT2tGRVp6TXhZMkZTUTI1VlJ6TjNZMFkzZWpaNWNIYxAB","https://lh3.googleusercontent.com/grass-cs/ANxoTn3k7xH3Ybws6pdT9357DMt4OxF9n4lRSR9_ibgqynRQG3D5RbqMopNPiv-1j_nXeM8QTbHg62xBXbD9geaLutKbJCwFCCWY3EHbv12DvqGsUOlysjbM3ZH6tCwYnPuOZWKcGJs0AbO_Icwn=k-no","https://lh3.googleusercontent.com/grass-cs/ANxoTn3ws9w3z60Kn0i_u0qLtNCixx9cgr98uTToKzQo5njqKIgEhHjtWxUbRkFykjJhiMjAAaYKQ0K7uRkrkSwF-Qi74gNPo-3W93KPKGWNQwCAcbhvJs7fmEm-EGIoFKK3P7KI1Rb2M8-dcPjN=k-no",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tGRVp6TXhZMkZTUTI1VlJ6TjNZMFkzZWpaNWNIYxAB!2m1!1s0x0:0xe17011e07a84dbdb!3m1!1s2@1:CAIQACodChtycF9oOkFEZzMxY2FSQ25VRzN3Y0Y3ejZ5cHc%7C%7C?hl=id","116842617327533896369","https://lh3.googleusercontent.com/a/ACg8ocLiv-aZTQKMn8ulkdNBm2h8G2NE34YXheYdkHhLX3l0tA314g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116842617327533896369?hl=id",,,
