"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"BENGKEL SPESIALIS KAWASAKI BANDUNG TERDEKAT SiJoeclass Racing ( Sparepart & Service )","5","2373","Jalan Sukaraja no 1A Ruko Sebelah Jembatan pertigaan Pasteur Bandung Rt 05/06 Kav. A gunung batu. Kel. Sukaraja","Kota Bandung","Jawa Barat","ID",,"+62 858-9970-3703","Toko Suku Cadang Motor","Tukang Garasi","Dealer Sepeda Motor","Bengkel Sepeda Motor","Toko Sepeda Motor","Toko Motorsport","Bengkel Mesin","Toko",,,"https://www.google.com/maps/search/?api=1&query=BENGKEL%20SPESIALIS%20KAWASAKI%20BANDUNG%20TERDEKAT%20SiJoeclass%20Racing%20(%20Sparepart%20%26%20Service%20)&query_place_id=ChIJ23ErPSrBaC4RJw39vyWfWHQ","Toko Suku Cadang Motor"
"Garuda Motor Cat Oven & Service","4.7","49","Jl. Terusan Sutami","Kota Bandung","Jawa Barat","ID","https://www.instagram.com/garudamotor.bdg/?hl=id","+62 851-8332-7985","Bengkel Perawatan Bodi Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Garuda%20Motor%20Cat%20Oven%20%26%20Service&query_place_id=ChIJFVBHAIXmaC4RRT5H8h28jx0","Bengkel Perawatan Bodi Mobil"
"dm Dadung Motor","4.3","6","Jl. Kebun Binatang No.6","Kota Bandung","Jawa Barat","ID",,"+62 838-4548-5363","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=dm%20Dadung%20Motor&query_place_id=ChIJMXG8S2HnaC4RCsAvYWQsAEk","Bengkel Sepeda Motor"
"Bengkel Motor & Tambal Ban 030T","5","12","Buka 24 jam, Jl. Peta No.222","Kota Bandung","Jawa Barat","ID",,"+62 821-2925-4650","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20%26%20Tambal%20Ban%20030T&query_place_id=ChIJ6THoJYzpaC4R-2hpMl_7zdk","Bengkel Sepeda Motor"
"HJM Hurip Jaya Motor","3.5","47","Jl. Tubagus Ismail No.29","Kota Bandung","Jawa Barat","ID",,"+62 22 2506225","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=HJM%20Hurip%20Jaya%20Motor&query_place_id=ChIJDcMzD__maC4Rz3SmTr7pXHw","Bengkel Sepeda Motor"
"Berkah Motor","4.6","70","Jl. Setra Indah No.30-40","Kota Bandung","Jawa Barat","ID",,"+62 821-1794-5253","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Berkah%20Motor&query_place_id=ChIJ3d8k0ojmaC4RNQKfEYEF_h8","Bengkel Mobil"
"Bengkel Jati motor 252","5","14","Jl. Sukasari II No.252","Kota Bandung","Jawa Barat","ID",,"+62 896-9336-8476","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Jati%20motor%20252&query_place_id=ChIJSTprNwDnaC4RzAMNvU1Bc8w","Bengkel Sepeda Motor"
"Setiabudi Lestari Motor","4.3","235","Jl. Dr. Setiabudi No.18-20","Kota Bandung","Jawa Barat","ID","https://www.chevrolet.co.id/","+62 22 2030567","Dealer mobil","Bengkel Mobil","Jasa pengiriman mobil","Dealer Chevrolet",,,,,,,"https://www.google.com/maps/search/?api=1&query=Setiabudi%20Lestari%20Motor&query_place_id=ChIJtxsSIPTmaC4RK2jV5TTSjYU","Dealer mobil"
"Bengkel Sakang Motor 1","3.5","22","Jl. Sukagalih No.143","Kota Bandung","Jawa Barat","ID",,"+62 878-2225-2221","Bengkel Motor Skuter",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Sakang%20Motor%201&query_place_id=ChIJ5UOBv-TnaC4Rlecyim-xeUw","Bengkel Motor Skuter"
"Yamaha Star Sarijadi","4.8","1178","Jl. Sarijadi Raya No.54","Kota Bandung","Jawa Barat","ID",,"+62 878-2588-2114","Bengkel Sepeda Motor","Dealer Sepeda Motor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yamaha%20Star%20Sarijadi&query_place_id=ChIJcZ5a-ZvmaC4R6-oj57io54w","Bengkel Sepeda Motor"
"JTA motorwork","3.9","19","Jl. Cihampelas No.193 A","Kota Bandung","Jawa Barat","ID",,"+62 813-2127-1299","Bengkel Sepeda Motor","Bengkel Bubut",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=JTA%20motorwork&query_place_id=ChIJZ362sljmaC4RwIqBJW-dMw0","Bengkel Sepeda Motor"
"Bengkel Makmur Jaya Motor","4.7","16","3M8H+2J6","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Makmur%20Jaya%20Motor&query_place_id=ChIJsRQxsdXDaC4RGG85mdu6TZs","Bengkel Sepeda Motor"
"Dr.CVT performance Spesialis CVT Racing & Harian","5","106","Jl. A. Yani No.640","Kota Bandung","Jawa Barat","ID","https://wa.me/6285174372096","+62 851-7437-2096","Bengkel Sepeda Motor","Toko Motor Elektrik","Bengkel Bubut","Bengkel Motor Skuter","Dealer Sepeda Motor","Toko Suku Cadang Motor","Toko Motorsport","Grosir",,,"https://www.google.com/maps/search/?api=1&query=Dr.CVT%20performance%20Spesialis%20CVT%20Racing%20%26%20Harian&query_place_id=ChIJSaDCTAPnaC4R4eqDfOPQ3Kk","Bengkel Sepeda Motor"
"Champion Jaya Motor","3.6","83","Jl. Ciumbuleuit No.39","Kota Bandung","Jawa Barat","ID",,"+62 22 2039018","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Champion%20Jaya%20Motor&query_place_id=ChIJzYHSr_bmaC4RnsW3WIsLw0M","Bengkel Sepeda Motor"
"AS Variasi & Sparepart Motor","4.2","38","Jl. Komud Supadio Bandung No.11","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor","Toko Suku Cadang Motor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AS%20Variasi%20%26%20Sparepart%20Motor&query_place_id=ChIJlfy59BLmaC4RX199YEEqXGk","Bengkel Sepeda Motor"
"RED 'N BLACK Cuci Steam Motor Dan Mobil","3.9","53","Jl. Cikutra Barat No.43","Kota Bandung","Jawa Barat","ID",,"","Tempat Pencucian Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=RED%20'N%20BLACK%20Cuci%20Steam%20Motor%20Dan%20Mobil&query_place_id=ChIJfeBAOa_naC4RcXVJsZ6C-K0","Tempat Pencucian Mobil"
"Jaya Abadi Motor","4.5","56","Jl. AH. Nasution No.123A","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Jaya%20Abadi%20Motor&query_place_id=ChIJ_eSv6DndaC4Ru0Fdvxk_RNY","Bengkel Sepeda Motor"
"Bengkel motor family 18","3.4","5","depan indomaret pas pangkalan ojeg, Jl. Bojong Koneng","Kota Bandung","Jawa Barat","ID",,"+62 896-3634-3448","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20motor%20family%2018&query_place_id=ChIJ1dfxWQDnaC4RA_5Qr_Ljst8","Bengkel Sepeda Motor"
"Bengkel Motor Kang Dadi","4.3","7","Jl. Raya Cipadung No.457","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20Kang%20Dadi&query_place_id=ChIJNaVlSw_DaC4R47INUJUbwAA","Bengkel Sepeda Motor"
"Asem Reges","4.5","97","Jl. Sukagalih II No.5","Kota Bandung","Jawa Barat","ID",,"+62 22 2038344","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Asem%20Reges&query_place_id=ChIJVX1mJ2HmaC4R3vTChmqrmqQ","Bengkel Mobil"
"Ims-71","4.1","75","Jl. Sukagalih No.71","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ims-71&query_place_id=ChIJeWBXNGHmaC4R9_ajmZ7u5_M","Bengkel Sepeda Motor"
"Yamaha Bintang Jaya Motor","4","290","Jl. Cikutra Barat No.123","Kota Bandung","Jawa Barat","ID",,"+62 22 2531797","Dealer Sepeda Motor","Bengkel Sepeda Motor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yamaha%20Bintang%20Jaya%20Motor&query_place_id=ChIJQ5USHaznaC4RPeOT0IhyCDc","Dealer Sepeda Motor"
"Bengkel Setia Motor","5","1","Jl. Tubagus Ismail No.11","Kota Bandung","Jawa Barat","ID",,"+62 22 70025239","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Setia%20Motor&query_place_id=ChIJtaVTdQDnaC4RGGfuR-uxPJ4","Bengkel Sepeda Motor"
"Gagak Motor","4.4","46","Jl. Gagak No.11","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gagak%20Motor&query_place_id=ChIJdzRQjLLnaC4RoGhpKD9VFUs","Bengkel Sepeda Motor"
"Manunggal Motor Bandung","5","24","Jl. Manunggal No.2","Kota Bandung","Jawa Barat","ID",,"+62 813-1272-2531","Bengkel Mobil","Toko Aksesori Mobil","Kantor Inspeksi Mobil",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Manunggal%20Motor%20Bandung&query_place_id=ChIJFd3SUpHnaC4RUAxxbmg_Fk4","Bengkel Mobil"
"Kursus Mekanik Motor LPK Indonesia Produktif","4.7","31","Jl. Gegerkalong Hilir No.165","Kota Bandung","Jawa Barat","ID","https://kursusmekanikmotorbandung.com/","+62 812-2254-9078","Kursus","Montir","Insinyur Teknik",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Kursus%20Mekanik%20Motor%20LPK%20Indonesia%20Produktif&query_place_id=ChIJa8jDpJjmaC4RCCdHZlL-39s","Kursus"
"Yamaha Antapani Motor","3.8","242","Jl. Purwakarta No.113","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yamaha%20Antapani%20Motor&query_place_id=ChIJTxCEtfrnaC4RoQayY4FioU8","Bengkel Sepeda Motor"
"Planet Ban Jalan Cikutra Neglasari","4.8","19","Jl. Cikutra No.308 A, RT./RW/RW.003/002","Kota Bandung","Jawa Barat","ID","https://lokasi.planetban.com/planet-ban-jalan-cikutra-neglasari-motorcycle-repair-shop-cibeunying-kaler-bandung-389673/Home?utm_source=locator&utm_medium=googleplaces","+62 817-0006-055","Bengkel Sepeda Motor","Bengkel Motor Skuter","Toko Suku Cadang Motor","Layanan ban","Toko Ban",,,,,,"https://www.google.com/maps/search/?api=1&query=Planet%20Ban%20Jalan%20Cikutra%20Neglasari&query_place_id=ChIJSyh5lh_naC4Rr898tkE68cU","Bengkel Sepeda Motor"
"Salma Motor Bandung est 2014","4.9","41","Blok L No.6a, Jl. Satria Raya","Kota Bandung","Jawa Barat","ID",,"+62 895-2872-9649","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Salma%20Motor%20Bandung%20est%202014&query_place_id=ChIJ6-WD4t3vaC4RFlEx9t2ngMc","Bengkel Sepeda Motor"
"K-Bengkel (By Fauzi)","4.9","1351","Jl. Soekarno-Hatta No.38","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=K-Bengkel%20(By%20Fauzi)&query_place_id=ChIJU-BkvHXvaC4RZ66vFIxJbnM","Bengkel Sepeda Motor"
"Astra Motor Bandung","4.7","69","Jl. Sudirman","Kota Bandung","Jawa Barat","ID","http://www.astramotor.co.id/","+62 897-9772-485","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Astra%20Motor%20Bandung&query_place_id=ChIJAWzq4jbnaC4RrauhPu2YatY","Bengkel Sepeda Motor"
"Hade Motor Bengkel Mobil Hyundai, KIA, Honda, Daihatsu, Suzuki, dan Toyota","4.7","47","Jl. Dr. Djunjunan","Kota Bandung","Jawa Barat","ID",,"+62 811-2230-720","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hade%20Motor%20Bengkel%20Mobil%20Hyundai%2C%20KIA%2C%20Honda%2C%20Daihatsu%2C%20Suzuki%2C%20dan%20Toyota&query_place_id=ChIJ2UXqZHzmaC4RZ_jBRifXKEs","Bengkel Mobil"
"Bengkel Sen Motor","4.4","15","Jl Mulyasari No 14 A,Kel.Sugalih,Kec.Sukajadi.Kotamadya Bandung 40163 Prop","Kota Bandung","Jawa Barat","ID",,"+62 896-2188-3333","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Sen%20Motor&query_place_id=ChIJ3_RNe2LmaC4R7Jod5lVdDzo","Bengkel Mobil"
"Han's Jaya Motor Variasi","3.5","2","Jl. Gegerkalong Hilir No.154","Kota Bandung","Jawa Barat","ID",,"+62 812-2008-6689","Bengkel Sepeda Motor","Bengkel Mobil",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Han's%20Jaya%20Motor%20Variasi&query_place_id=ChIJq4xwppjmaC4RJPZXNhUPbLA","Bengkel Sepeda Motor"
"Top Jaya Motor","4.1","32","Jl. Ir. H. Juanda No.413","Kota Bandung","Jawa Barat","ID",,"+62 878-2193-0646","Bengkel Motor Elektrik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Top%20Jaya%20Motor&query_place_id=ChIJsZGMO-DmaC4RvHyC1dMCrDA","Bengkel Motor Elektrik"
"Bengkel sepeda dan motor listrik",,,"Jl. Sukaraja No.269","Kota Bandung","Jawa Barat","ID",,"+62 812-2395-425","Bengkel Motor Elektrik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20sepeda%20dan%20motor%20listrik&query_place_id=ChIJr8ezo5fnaC4R-3L5APxnLik","Bengkel Motor Elektrik"
"Brazil Garage","5","9","Gg. Pak Elas IX No.114","Kota Bandung","Jawa Barat","ID",,"+62 895-3434-85354","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Brazil%20Garage&query_place_id=ChIJux7gzYnnaC4R8FfjYQ1KDUw","Bengkel Sepeda Motor"
"Star Jaya Motor","2.3","51","Jl. Cikutra Barat No.75","Kota Bandung","Jawa Barat","ID",,"+62 22 91151771","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Star%20Jaya%20Motor&query_place_id=ChIJmbl32K7naC4RygwCn2I6B-w","Bengkel Sepeda Motor"
"Belajar Custom","4.8","22","Jl. Abadi I No.7","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Belajar%20Custom&query_place_id=ChIJwSdy6bTnaC4RafAb32g8j-U","Bengkel Sepeda Motor"
"Mulia Motor","4.4","75","Jl. Sukajadi No.221","Kota Bandung","Jawa Barat","ID",,"+62 22 2034856","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mulia%20Motor&query_place_id=ChIJWcApmpLmaC4RqhkMk2SHpZQ","Bengkel Mobil"
"Shop & Bike - Ciwastra, Bandung","4.9","131","Jl. Margacinta No.5","Kota Bandung","Jawa Barat","ID","https://www.shopandbike.co.id/?category=Ban","+62 811-1115-8263","Bengkel Sepeda Motor","Toko Suku Cadang Motor","Bengkel Ganti Oli","Layanan ban","Toko Ban",,,,,,"https://www.google.com/maps/search/?api=1&query=Shop%20%26%20Bike%20-%20Ciwastra%2C%20Bandung&query_place_id=ChIJI7UiBC7paC4Rf8ufHPpx9_0","Bengkel Sepeda Motor"
"BENGKEL MOTOR DIVZ GARAGE","1","1","Jln cipamokolan kolot, Jl. Cipamokolan Kolot Jln","Kota Bandung","Jawa Barat","ID",,"+62 882-2236-4758","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BENGKEL%20MOTOR%20DIVZ%20GARAGE&query_place_id=ChIJ4zwZDT7daC4R9sKAJ4zHQgM","Bengkel Sepeda Motor"
"Bengkel motor amanah mas bowo","4.9","10","Jl. Adi Gladiol Komplek bumi adipura 1 No.8","Kota Bandung","Jawa Barat","ID",,"+62 821-1500-188","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20motor%20amanah%20mas%20bowo&query_place_id=ChIJrbbsBoPDaC4Rz2PoJY_8MUI","Bengkel Sepeda Motor"
"Motorcustom.bdg (dealer & workshop)","4.8","98","3PP7+3FF, jl puri asih","Kota Bandung","Jawa Barat","ID",,"+62 896-6242-3355","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Motorcustom.bdg%20(dealer%20%26%20workshop)&query_place_id=ChIJwam473_daC4RE3aEDu6fPpQ","Bengkel Sepeda Motor"
"Garage Team Satelit Bandung","5","1","Jl. Babakan Cilandak No.33","Kota Bandung","Jawa Barat","ID",,"+62 838-2199-8800","Bengkel Motor Elektrik",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Garage%20Team%20Satelit%20Bandung&query_place_id=ChIJ2dazUJvmaC4RrhgMtMOvMPY","Bengkel Motor Elektrik"
"Bengkel motor mas marno","4.9","19","4HFV+RQ5, Jl. Babakan Sukajadi","Kota Bandung","Jawa Barat","ID",,"+62 823-1223-89632","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20motor%20mas%20marno&query_place_id=ChIJZ9uqkannaC4Rx5Hf6RutIxw","Bengkel Mobil"
"Eddi Motor","4.7","545","Jl. Ciwastra No.243","Kota Bandung","Jawa Barat","ID","https://www.astra-honda.com/","+62 22 7564726","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Eddi%20Motor&query_place_id=ChIJx6sL1y7oaC4RYvKSGZEnAtA","Bengkel Sepeda Motor"
"BENGKEL MOTOR 211","4.8","5","3M4F+M69","Kota Bandung","Jawa Barat","ID",,"+62 831-3566-2275","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BENGKEL%20MOTOR%20211&query_place_id=ChIJNf8mXTjDaC4R8SjIt7weq80","Bengkel Sepeda Motor"
"Autojaya75","5","16","Jl. Ciumbuleuit No.75","Kota Bandung","Jawa Barat","ID",,"+62 812-1411-4435","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Autojaya75&query_place_id=ChIJJTi3Em7naC4RR0HGmnydvPc","Bengkel Sepeda Motor"
"HONDA RPM MOTOR CIHAMPELAS","4.7","1293","Jl. Cihampelas No.159A","Kota Bandung","Jawa Barat","ID","http://www.rejekigroup.com/","+62 851-6981-0776","Dealer Honda","Bengkel Sepeda Motor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=HONDA%20RPM%20MOTOR%20CIHAMPELAS&query_place_id=ChIJa8Xx_VvmaC4RPTLzKHo5igQ","Dealer Honda"
"Bengkel Motor Si Mas","4.6","18","2MVH+XVW","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20Si%20Mas&query_place_id=ChIJ3WFnlprCaC4R5Y5SLyDg42Q","Bengkel Sepeda Motor"
"Bengkel Praweda racing","4.8","19","Jl. Saturnus Ujung III, No.3 ,blok S.153","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Praweda%20racing&query_place_id=ChIJARLakyLoaC4RQwaoxHVbkpc","Bengkel Sepeda Motor"
"Yamaha Star Motor 1","4.8","852","Jl. Melong Asih No.27","Kota Bandung","Jawa Barat","ID",,"+62 878-2577-8518","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yamaha%20Star%20Motor%201&query_place_id=ChIJKxzLrOTlaC4Rcy0uUDyQExg","Bengkel Sepeda Motor"
"Bengkel Mobil 24 Jam Bandung","5","3","Jl. Cikutra Barat Gg. Bukit Reuma I No.52","Kota Bandung","Jawa Barat","ID",,"+62 818-1887-6557","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Mobil%2024%20Jam%20Bandung&query_place_id=ChIJ8fbxR7nnaC4RRydlwq8oTHU","Bengkel Mobil"
"Motor Pelan","5","1","4HHR+H85, Jl. Cipedes Atas","Kota Bandung","Jawa Barat","ID",,"","Bengkel Motor Skuter",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Motor%20Pelan&query_place_id=ChIJM9u9Xr3naC4R3-v5YaT5wYs","Bengkel Motor Skuter"
"Pojok Bengkel Motor","4.9","8","Jl. Kb. Gedang III","Kota Bandung","Jawa Barat","ID",,"+62 895-3026-8990","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pojok%20Bengkel%20Motor&query_place_id=ChIJe6eTiGHnaC4Rn3447W6EKNU","Bengkel Sepeda Motor"
"Yasashii Garage (Motorcycle Custom)","4.9","13","Jl. Sribentang No.33, RT./RW/RW.03/02","Kota Bandung","Jawa Barat","ID","https://shope.ee/5KoZaKWFcJ","+62 815-6263-217","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yasashii%20Garage%20(Motorcycle%20Custom)&query_place_id=ChIJ7TNlOIbpaC4R-ERh0Bav_iA","Bengkel Sepeda Motor"
"Mandiri Motor Pasteur","3.2","38","Jl. Dr. Djunjunan No.150","Kota Bandung","Jawa Barat","ID",,"+62 22 2001405","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mandiri%20Motor%20Pasteur&query_place_id=ChIJb8Kd5dHnaC4Rax9egY7gqGM","Bengkel Sepeda Motor"
"Bengkel sepeda motor",,,"Jl. Babakan Sumedang, RT.8/RW.15","Kota Bandung","Jawa Barat","ID",,"+62 895-2052-6929","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20sepeda%20motor&query_place_id=ChIJ3w81pwLnaC4RkYatkqz-ois","Bengkel Sepeda Motor"
"Diky jaya motor panggilan (Home service Bmw Bandung)","4.9","99","samping baso ojo dumeh, Jl. Cibeunying Kolot","Kota Bandung","Jawa Barat","ID",,"+62 852-2228-2144","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Diky%20jaya%20motor%20panggilan%20(Home%20service%20Bmw%20Bandung)&query_place_id=ChIJHw4QjOTnaC4RLGpxUw348DU","Bengkel Mobil"
"Sinar Mulia Motor","4.5","92","Jl. Ir. H. Juanda No.331 A","Kota Bandung","Jawa Barat","ID",,"+62 22 2534024","Bengkel Mobil",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sinar%20Mulia%20Motor&query_place_id=ChIJKdlSKePmaC4Rf50g_eC--so","Bengkel Mobil"
"Bengkel Motor & Bubut KJM Tech","4.8","13","2JPQ+RCV","Kota Bandung","Jawa Barat","ID",,"+62 822-1897-2703","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20%26%20Bubut%20KJM%20Tech&query_place_id=ChIJDT_9cJ9Bby4RdvXb8N2YNBw","Bengkel Sepeda Motor"
"MK Motor","4.3","139","Jl. AH. Nasution No.188","Kota Bandung","Jawa Barat","ID",,"+62 899-7812-124","Bengkel Mobil","Tempat Pencucian Mobil",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MK%20Motor&query_place_id=ChIJ1x7czC_daC4RA8PpFiynmhg","Bengkel Mobil"
"AHASS Sejahtera motor sadang serang","4.9","1619","Jl. Sadang Serang No.41","Kota Bandung","Jawa Barat","ID","https://wa.me/6285624028257","+62 856-2402-8257","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AHASS%20Sejahtera%20motor%20sadang%20serang&query_place_id=ChIJKR1XwW_naC4RsUrTAu2mpuk","Bengkel Sepeda Motor"
"Bengkel Motor Aditama Bore up Remap ECU Servis & Sparepart","5","3","Sma Al Islam, Jl. Cilengkrang 1 Jl. Cigagak Cipadung, RT.04/RW.06","Kota Bandung","Jawa Barat","ID",,"+62 851-6125-7290","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bengkel%20Motor%20Aditama%20Bore%20up%20Remap%20ECU%20Servis%20%26%20Sparepart&query_place_id=ChIJ2ebVXdTdaC4R-se-g0AgKVw","Bengkel Sepeda Motor"
"DOKTER SUSPENSION CICAHEUM","4.8","241","Jl. A. Yani No.640","Kota Bandung","Jawa Barat","ID","https://doktersuspension.taplink.bio/","+62 851-7441-1640","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=DOKTER%20SUSPENSION%20CICAHEUM&query_place_id=ChIJc0InWnXnaC4RbEufJjJ8_2o","Bengkel Sepeda Motor"
"Gm 07 (home garage)bengkel motor","4.9","59","Jl. Mukti","Kota Bandung","Jawa Barat","ID",,"+62 815-5935-535","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Gm%2007%20(home%20garage)bengkel%20motor&query_place_id=ChIJG4wHGYTnaC4RgqmckjycLu4","Bengkel Sepeda Motor"
"""Mutiara Motor"" Bengkel Motor Antapani, Bandung","4.3","7","Jl. Terusan Jakarta No.245","Kota Bandung","Jawa Barat","ID",,"+62 22 7206368","Bengkel Sepeda Motor","Toko Suku Cadang Motor",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=%22Mutiara%20Motor%22%20Bengkel%20Motor%20Antapani%2C%20Bandung&query_place_id=ChIJefUMzfDnaC4RK8HaFRktRks","Bengkel Sepeda Motor"
"Dealer Honda Daya Motor Soekarno Hatta Bandung","4.8","3782","Jl. Soekarno-Hatta No.518","Kota Bandung","Jawa Barat","ID","http://www.daya-motor.com/","+62 811-2289-0518","Dealer Sepeda Motor","Dealer Honda",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dealer%20Honda%20Daya%20Motor%20Soekarno%20Hatta%20Bandung&query_place_id=ChIJ_efeDafEaC4RhIFGcUI3YIE","Dealer Sepeda Motor"
"BONE MOTOR","3.7","3","Jl. Cibeunying Kolot No.68","Kota Bandung","Jawa Barat","ID",,"","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=BONE%20MOTOR&query_place_id=ChIJk0gN26rnaC4RnZLqMzr5hQI","Bengkel Sepeda Motor"
"Sinar Lucky Motor","4.4","124","Jl. Ciwastra No.203","Kota Bandung","Jawa Barat","ID",,"+62 22 7563107","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sinar%20Lucky%20Motor&query_place_id=ChIJI4EOli_oaC4R-n7c8iS-RaY","Bengkel Sepeda Motor"
"Yamaha D-Aiz Motor","4.5","79","Jl. Padasuka Atas No.113","Kabupaten Bandung","Jawa Barat","ID",,"+62 22 7212515","Bengkel Sepeda Motor",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Yamaha%20D-Aiz%20Motor&query_place_id=ChIJDTZqzprnaC4R6Di5it4oQ6s","Bengkel Sepeda Motor"
